gene	ensembl_gene_id	B_Cell_CD79A	T_Cell_IL7R	T_Cell_GZMK	T_Cell_XCL1	High_Proliferation_Erythrocyte	Monocyte	Macrophage_C1QB	Fibroblast_PTGDS	Plasma_Cell_JCHAIN	T_Cell_GZMA	NK_T_Cell_GNLY
NRBP2	ENSG00000185189	0.003792908	0.009357911	0.0	0.03764349	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EPPK1	ENSG00000261150	0.001616605	0.01513316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLEC	ENSG00000178209	0.2278601	0.3254619	0.4145306	0.2665866	0.2695563	1.35166	0.7811071	0.0	0.0	0.0	0.0
PARP10	ENSG00000178685	0.1722401	0.2268261	0.3075904	0.2171126	0.4637661	0.0	0.2873192	0.0	0.0	2.237136	0.0
GRINA	ENSG00000178719	0.6982674	0.3564572	0.4590653	0.2989636	0.2568963	0.6586822	1.738416	3.944773	1.077059	0.0	0.0
SPATC1	ENSG00000186583	0.01059317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTD-3065J16.9		0.00615218	0.002511773	0.0	0.02419052	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EXOSC4	ENSG00000178896	0.1391872	0.1064917	0.174606	0.1130598	0.0	0.2790901	0.07401651	0.0	0.0	0.0	0.0
GPAA1	ENSG00000197858	0.3832178	0.3105805	0.4346311	0.4081485	0.4663673	0.1073422	0.3176921	3.944773	1.3926	0.0	2.277645
CYC1	ENSG00000179091	0.3845651	0.3602473	0.3626939	0.475042	0.7607633	1.439967	0.8801973	0.0	0.4175862	4.601933	1.138822
SHARPIN	ENSG00000179526	0.2955301	0.3415272	0.5402659	0.4176039	0.3950215	0.2670866	0.1183082	0.0	0.4719128	0.0	0.0
MAF1	ENSG00000179632	0.675078	0.5067066	0.793593	0.7029458	0.4299205	0.3864323	0.135205	3.944773	0.7661321	2.300966	0.0
WDR97	ENSG00000179698	0.007566617	0.01476051	0.0	0.0	0.0	0.2828854	0.0	0.0	0.0	0.0	0.0
HGH1	ENSG00000235173	0.02669423	0.02585611	0.154005	0.01787924	0.09883572	0.0	0.1290989	0.0	0.0	0.0	0.0
MROH1	ENSG00000179832	0.05817596	0.05535739	0.02968716	0.03043734	0.09883572	0.3864323	0.0	0.0	0.140056	0.0	0.0
BOP1	ENSG00000285301	0.116392	0.110458	0.05120815	0.07873659	0.6391166	0.2828854	0.0	0.0	0.0	0.0	1.138822
SCX	ENSG00000260428	0.01081858	0.01199697	0.02673468	0.0	0.0	0.0	0.1204021	0.0	0.0	0.0	0.0
HSF1	ENSG00000284774	0.5176143	0.4717631	0.2961668	0.5314839	0.4580701	0.5504534	0.6133799	0.0	0.7118055	0.0	2.277645
DGAT1	ENSG00000285482	0.03507173	0.05363507	0.03674876	0.09122963	0.1265218	0.1649077	0.8522001	0.0	0.0	0.0	0.0
TMEM249	ENSG00000285272	0.0006106335	0.003647123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC52A2	ENSG00000285112	0.1153022	0.1412854	0.3232569	0.3062173	0.3107032	0.1436369	0.1894011	0.0	0.9394082	0.0	0.0
FBXL6	ENSG00000285442	0.1129356	0.09617883	0.2145649	0.1661428	0.148309	0.2888387	0.08583323	0.0	0.0	0.0	2.277645
ADCK5	ENSG00000285451	0.03119003	0.04670304	0.1031543	0.02840813	0.1172429	0.0	0.2062354	0.0	0.0	0.0	0.0
CPSF1	ENSG00000285049	0.09858056	0.1346459	0.1395099	0.1598772	0.2975915	0.2312733	0.2062354	0.0	0.296428	0.0	0.0
GS1-393G12.14		0.002005624	0.003220493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC39A4	ENSG00000285243	0.08979478	0.1063284	0.003414202	0.1127072	0.09883572	0.0	0.04937174	0.0	0.0	0.0	0.0
VPS28	ENSG00000285339	1.129452	1.32978	1.522931	1.303821	0.9585282	1.559062	1.98942	0.0	1.150498	2.300966	2.277645
TONSL	ENSG00000160949	0.01149913	0.008668199	0.0	0.01617173	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYHR1	ENSG00000187954	0.0844629	0.1372456	0.03131243	0.1432469	0.05958339	0.1649077	0.0	0.0	0.4175862	0.0	0.0
KIFC2	ENSG00000167702	0.0435396	0.03355841	0.1155325	0.01942762	0.0	0.1453488	0.0	0.0	0.0	0.0	0.0
PPP1R16A	ENSG00000160972	0.02867945	0.03943382	0.03775523	0.09777422	0.2074602	0.0	0.0	0.0	0.0	0.0	0.0
MFSD3	ENSG00000167700	0.01181253	0.01753848	0.04259656	0.02517813	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RECQL4	ENSG00000160957	0.007241126	0.009844393	0.0	0.01477024	0.1172429	0.0	0.0	0.0	0.140056	0.0	0.0
LRRC14	ENSG00000160959	0.1182456	0.1133982	0.255373	0.1136718	0.0	0.0	0.3075695	3.944773	0.0	0.0	1.138822
LRRC24	ENSG00000254402	0.004601911	0.0	0.01743302	0.008083375	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8orf82		0.08674234	0.0721132	0.03650968	0.05227321	0.1556641	0.0	0.0	0.0	0.2421014	0.0	1.138822
ARHGAP39	ENSG00000147799	0.0020757	0.004344102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF251	ENSG00000278062	0.0772276	0.1065773	0.0	0.09407557	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF34	ENSG00000196378	0.07138302	0.02815116	0.0	0.05259327	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL8	ENSG00000161016	40.28074	36.62447	25.86825	28.50656	28.53276	25.36377	19.48266	31.55819	37.15435	20.26189	19.35998
ZNF517	ENSG00000197363	0.01740724	0.006857635	0.02937893	0.0127908	0.0	0.2625012	0.0	0.0	0.0	0.0	0.0
ZNF7	ENSG00000147789	0.1246931	0.1230552	0.12815	0.1759398	0.0	0.0	0.3214236	0.0	0.0	0.0	0.0
COMMD5	ENSG00000170619	0.1300543	0.08714637	0.05364269	0.08555435	0.09883572	0.5718712	0.0	0.0	0.0	0.0	0.0
ZNF250	ENSG00000196150	0.09733184	0.09607223	0.1952564	0.1974493	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZNF16	ENSG00000170631	0.01713974	0.02515809	0.0	0.02163786	0.0	0.0	0.0	0.0	0.0	0.0	1.138822
ZNF252P-AS1	ENSG00000255559	0.00718286	0.007758874	0.0	0.02308935	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C8orf33		0.1596219	0.1632436	0.05246474	0.1338266	0.1774513	0.0	0.1697739	0.0	0.6097601	0.0	0.0
WASH1	ENSG00000181404	0.1467128	0.1509847	0.1119781	0.2712427	0.0	0.3085445	0.1204021	0.0	0.0	0.0	0.0
XXyac-YRM2039.3		0.00323409	0.0003674703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXD4	ENSG00000170122	0.005896222	0.01738208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CBWD1	ENSG00000172785	0.4325128	0.3620883	0.187684	0.2995287	0.7553147	0.6958022	0.8728969	0.0	0.3509696	0.0	1.138822
C9orf66		0.01188188	0.005091133	0.02533621	0.01866765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DOCK8	ENSG00000107099	1.199453	1.012473	1.384108	1.312321	1.133269	1.65849	1.004958	3.944773	1.307458	0.0	0.0
RP11-165F24.3		0.00851174	0.005962541	0.0	0.0	0.0	0.0	0.1035679	0.0	0.0	0.0	0.0
KANK1	ENSG00000107104	0.01874331	0.03784318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMARCA2	ENSG00000080503	0.7848333	0.8966305	1.233222	0.9807759	0.9067545	0.4771857	1.795955	0.0	0.4697041	2.300966	0.0
PUM3	ENSG00000080608	0.2646418	0.2560112	0.3217604	0.3004549	0.09883572	0.0	0.7745196	7.889546	0.0	0.0	0.0
RFX3	ENSG00000080298	0.3694854	0.2005532	0.3059124	0.3131351	0.2443897	0.0	0.09854644	0.0	0.4175862	0.0	0.0
RFX3-AS1	ENSG00000232104	0.04786274	0.05210177	0.1506452	0.01314307	0.09162292	0.0	0.0	0.0	0.0	0.0	0.0
RP11-509J21.2		0.003852158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLIS3	ENSG00000107249	0.0	0.04536324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPATA6L	ENSG00000106686	0.0	0.02558784	0.0	0.02640924	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLPP6	ENSG00000205808	0.01436326	0.02333523	0.04736867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC37L1-AS1	ENSG00000273061	0.02331707	0.04558546	0.08067831	0.01379229	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC37L1	ENSG00000106993	0.07285005	0.1486934	0.0998409	0.2718372	0.1585614	0.3200667	0.1204021	0.0	0.0	0.0	0.0
AK3	ENSG00000147853	0.3203433	0.3607985	0.3500222	0.3950404	0.4118304	0.0	0.3174928	0.0	0.296428	0.0	0.0
RCL1	ENSG00000120158	0.2064366	0.1440695	0.09623022	0.1320045	0.09883572	0.0	0.3469734	0.0	0.0	0.0	0.0
JAK2	ENSG00000096968	0.1434198	0.11	0.1203367	0.1349534	0.2152475	0.870161	1.38701	0.0	0.4842029	0.0	0.0
RLN2	ENSG00000107014	0.02414431	0.06437643	0.02906132	0.02995497	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RLN1	ENSG00000107018	0.003974128	0.0133506	0.02968716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLGRKT	ENSG00000107020	0.2058681	0.2842835	0.3552567	0.35862	0.4689998	0.5075023	0.04937174	0.0	0.0	0.0	0.0
CD274	ENSG00000120217	0.003217214	0.01658786	0.0	0.02837635	0.0	0.0	0.4698438	3.944773	0.2421014	0.0	0.0
PDCD1LG2	ENSG00000197646	0.0	0.005352218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIC1	ENSG00000107036	1.081056	0.4709972	0.3145646	0.4678571	0.1841814	0.59222	1.293131	0.0	1.041845	0.0	0.0
RP11-207C16.4		0.004243328	0.001763001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERMP1	ENSG00000099219	0.02388208	0.04777067	0.03449244	0.09846568	0.1158373	0.0	0.0	0.0	0.1754848	0.0	0.0
KIAA2026	ENSG00000183354	0.3484077	0.3276722	0.226457	0.397797	0.3611792	0.5455089	0.0	0.0	0.2421014	0.0	0.0
MLANA	ENSG00000120215	0.00594831	0.003869921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RANBP6	ENSG00000137040	0.1198523	0.1571111	0.1345895	0.1542172	0.1172429	0.0	0.0	0.0	0.0	0.0	0.0
IL33	ENSG00000137033	0.00695739	0.004505542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UHRF2	ENSG00000147854	0.4032132	0.2928147	0.4726793	0.3571432	0.3643877	0.2790901	0.2654635	0.0	0.1754848	0.0	1.138822
RP11-390F4.10		0.004855977	0.007400148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-390F4.3		0.02335615	0.02303994	0.0	0.01881485	0.05958339	0.0	0.0	0.0	0.0	0.0	0.0
KDM4C	ENSG00000107077	0.6686974	0.4564361	0.3289741	0.5990286	0.3808169	0.1073422	0.2286652	0.0	0.1754848	2.300966	0.0
TMEM261	ENSG00000137038	0.1917268	0.2463593	0.1969323	0.234771	0.4516164	0.5437969	0.4236221	0.0	0.9941263	0.0	0.0
NFIB	ENSG00000147862	0.002697571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-408A13.4		0.00905142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ZDHHC21	ENSG00000175893	0.4178263	0.1217032	0.08909503	0.1006398	0.0	0.0	0.4262125	0.0	0.0	0.0	0.0
TTC39B	ENSG00000155158	0.100801	0.1555156	0.2557686	0.2555191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SNAPC3	ENSG00000164975	0.1514278	0.1051771	0.07753519	0.06647362	0.09162292	0.0	0.249501	0.0	0.140056	0.0	0.0
PSIP1	ENSG00000164985	1.130724	1.582048	1.365061	1.009582	1.096372	0.3914991	1.201785	0.0	1.136214	2.237136	2.277645
CCDC171	ENSG00000164989	0.05118785	0.07840007	0.1162137	0.0702907	0.148309	0.0	0.0	0.0	0.0	0.0	0.0
CNTLN	ENSG00000044459	0.0	0.003611485	0.0	0.0	0.06693844	0.0	0.1970929	0.0	0.0	0.0	0.0
SAXO1	ENSG00000155875	0.00911889	0.01254343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RRAGA	ENSG00000155876	0.2858676	0.3118184	0.2438602	0.2149395	0.2399319	0.4682889	0.2149321	0.0	0.0	2.300966	0.0
HAUS6	ENSG00000147874	0.172218	0.2361682	0.3402753	0.2040353	0.529266	0.8617435	0.3981361	0.0	0.1754848	0.0	1.138822
PLIN2	ENSG00000147872	0.3458394	0.6493375	0.8050151	0.5051573	0.376063	1.819763	1.088728	0.0	0.4175862	0.0	0.0
DENND4C	ENSG00000137145	0.4088235	0.5109153	0.8469039	0.6498066	0.2330802	0.717073	0.7464352	0.0	0.1754848	0.0	0.0
RP11-513M16.7		0.004353938	0.003828037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-513M16.8		0.004204534	0.001259364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPS6	ENSG00000137154	41.37305	46.01387	31.6492	34.61778	34.04781	20.11504	20.95511	39.44773	28.03469	15.91528	28.47056
ACER2	ENSG00000177076	0.008433077	0.003186675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MLLT3	ENSG00000171843	0.04807403	0.4979506	0.3086343	0.433599	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOCAD	ENSG00000188352	0.0488294	0.1133186	0.1112602	0.06247152	0.05958339	0.0	0.0	0.0	0.0	0.0	0.0
HACD4	ENSG00000188921	0.09070471	0.2064158	0.3499914	0.3605212	0.3616326	0.6948804	0.1233883	0.0	0.1754848	0.0	0.0
KLHL9	ENSG00000198642	0.1332854	0.1932728	0.3576702	0.2458407	0.1172429	0.0	0.0	0.0	0.296428	0.0	0.0
MTAP	ENSG00000099810	0.1464906	0.1330609	0.1238667	0.1248122	0.1347782	0.4265223	1.165622	0.0	0.140056	0.0	0.0
CDKN2A	ENSG00000147889	0.06411833	0.02889179	0.1212508	0.09022239	0.5582155	0.0	0.0	0.0	0.9961584	0.0	0.0
CDKN2B-AS1	ENSG00000240498	0.03852783	0.001234633	0.0	0.08914187	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDKN2B	ENSG00000147883	0.02203695	0.002543106	0.02134317	0.08904017	0.0	0.5553191	0.0	0.0	0.0	0.0	0.0
CAAP1	ENSG00000120159	0.2352344	0.2475054	0.1140587	0.3110554	0.09162292	0.4001601	0.1970929	3.944773	0.0	0.0	0.0
PLAA	ENSG00000137055	0.2342528	0.2465223	0.2669295	0.1829808	0.3407467	0.1453488	0.6750143	0.0	0.0	0.0	0.0
IFT74	ENSG00000096872	0.09552897	0.1030685	0.02747238	0.06245801	0.05958339	0.1239311	0.2189486	0.0	0.140056	0.0	0.0
IFT74-AS1	ENSG00000234676	0.004058526	0.006496612	0.0	0.02448388	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-56F10.3		0.003143619	0.001091808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MOB3B	ENSG00000120162	0.3466951	0.0	0.0	0.0	0.0	0.2828854	0.1204021	0.0	0.0	0.0	0.0
C9orf72		0.2562788	0.2135128	0.2155571	0.1489408	0.0	1.534961	1.633037	0.0	0.140056	0.0	0.0
ACO1	ENSG00000122729	0.04166486	0.03535731	0.03794174	0.02982071	0.0	0.2625012	0.3058104	0.0	0.0	0.0	0.0
DDX58	ENSG00000107201	0.1946166	0.1918866	0.2810322	0.2766416	0.1768263	0.1073422	0.220714	0.0	0.0	0.0	0.0
TOPORS	ENSG00000197579	0.8322148	0.6183433	0.7139808	0.8509073	0.214673	0.1649077	0.2464646	0.0	0.3155408	0.0	0.0
TOPORS-AS1	ENSG00000235453	0.3180056	0.5319397	0.3904295	0.3395734	0.05958339	0.1436369	0.166917	0.0	0.3155408	0.0	1.138822
NDUFB6	ENSG00000165264	0.5458597	0.6533124	0.7299446	0.6358999	1.474208	0.1453488	1.402239	0.0	2.692009	0.0	2.277645
APTX	ENSG00000137074	0.1474559	0.1589248	0.1271913	0.1520451	0.0	0.0	0.5510888	0.0	0.0	0.0	0.0
DNAJA1	ENSG00000086061	5.506557	4.909204	6.444014	5.892211	3.887841	4.904601	4.397752	7.889546	3.413681	0.0	6.832935
SMU1	ENSG00000122692	0.5495024	0.4591539	0.4940216	0.4786372	0.3140832	0.8078263	0.8915245	0.0	0.4719128	0.0	0.0
B4GALT1	ENSG00000086062	1.269312	0.5474156	1.013485	1.256774	0.4890557	0.6703513	1.686238	0.0	0.2421014	0.0	1.138822
B4GALT1-AS1	ENSG00000233554	0.008271997	0.01140695	0.02390549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BAG1	ENSG00000107262	0.8560812	0.5578479	0.8481231	0.5356461	0.4923656	1.124719	1.321336	0.0	0.8349575	0.0	1.138822
CHMP5	ENSG00000086065	0.5513515	0.6109392	0.7119197	0.5680526	0.4759423	0.1073422	0.2387103	0.0	0.0	0.0	0.0
NFX1	ENSG00000086102	0.4742734	0.2889189	0.2958821	0.3179669	0.2924382	0.2790901	0.1892327	3.944773	0.140056	0.0	0.0
AQP3	ENSG00000165272	0.05735081	1.059121	0.5642734	0.7768996	1.580109	0.0	0.2394559	0.0	1.449723	0.0	0.0
NOL6	ENSG00000165271	0.04247843	0.05548815	0.1007152	0.07914867	0.09162292	0.0	0.0	0.0	0.0	0.0	0.0
UBE2R2-AS1	ENSG00000235481	0.00164445	0.001665296	0.0	0.02088044	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBE2R2	ENSG00000107341	0.270725	0.1890944	0.201935	0.2248774	0.3771373	0.8142261	0.2761309	0.0	0.0	0.0	0.0
UBAP2	ENSG00000137073	0.08043318	0.160973	0.2625243	0.2569121	0.1347782	0.5612972	0.3058104	0.0	0.3509696	0.0	0.0
DCAF12	ENSG00000198876	0.007777967	0.1662839	0.3144403	0.1907493	0.5986673	0.6136378	0.4349093	0.0	0.5602241	0.0	2.277645
UBAP1	ENSG00000165006	0.3099472	0.4038811	0.4181881	0.4225328	0.3358704	0.1597444	0.1308216	0.0	0.0	0.0	1.138822
KIF24	ENSG00000186638	0.00178696	0.0	0.0	0.0	0.148309	0.0	0.0	0.0	0.0	0.0	0.0
NUDT2	ENSG00000164978	0.1136861	0.1548754	0.1417232	0.0807925	0.4313261	0.4001601	0.1290989	0.0	0.4175862	0.0	0.0
KIAA1161	ENSG00000164976	0.002435084	0.003738573	0.0	0.03716505	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C9orf24		0.0009251377	0.004580229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM219A	ENSG00000164970	0.03395049	0.03635574	0.03486604	0.01730173	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPP25L	ENSG00000164967	0.04218682	0.0628824	0.07487055	0.07608866	0.1768263	0.0	0.166917	0.0	0.0	0.0	0.0
DCTN3	ENSG00000137100	0.4620708	0.500125	0.5286048	0.6950394	1.250546	1.540871	0.6863678	0.0	1.501468	2.300966	1.138822
SIGMAR1	ENSG00000147955	0.07357702	0.1014437	0.07492226	0.08982692	0.5689506	0.2836755	0.0	0.0	0.0	0.0	1.138822
GALT	ENSG00000213930	0.1777201	0.2153134	0.3200385	0.2065269	0.0	0.1649077	0.2684352	0.0	0.0	2.237136	1.138822
IL11RA	ENSG00000137070	0.003642752	0.01775828	0.1021735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-195F19.5		0.02492905	0.02204788	0.0	0.04316716	0.05958339	0.0	0.0	0.0	0.0	0.0	0.0
CCL19	ENSG00000172724	0.007280699	0.006518655	0.02890508	0.0	1.107174	0.0	0.1183082	0.0	0.140056	0.0	0.0
CCL21	ENSG00000137077	0.08729204	0.09055399	0.05404971	0.05199075	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJB5-AS1	ENSG00000281491	0.003927287	0.01033883	0.0	0.04795646	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DNAJB5	ENSG00000137094	0.001735984	0.004386755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C9orf131		0.003510841	0.003132853	0.02143678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VCP	ENSG00000165280	1.771914	1.200571	1.581324	1.757287	2.043616	0.6314334	1.247387	7.889546	1.902523	2.237136	4.55529
FANCG	ENSG00000221829	0.0329671	0.0364548	0.02326415	0.01417975	0.05958339	0.0	0.0	0.0	0.1754848	0.0	0.0
PIGO	ENSG00000165282	0.05684057	0.09791626	0.03294328	0.1807589	0.1172429	0.0	0.0	0.0	0.0	0.0	0.0
STOML2	ENSG00000165283	0.2780526	0.2723311	0.512122	0.3531846	1.517612	0.3980399	0.4083497	0.0	0.8186415	0.0	2.277645
FAM214B	ENSG00000005238	0.02421208	0.03250301	0.0	0.0	0.0	0.0	0.07401651	0.0	0.5385295	0.0	0.0
RUSC2	ENSG00000198853	0.002451085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TESK1	ENSG00000107140	0.1209389	0.0484504	0.1103957	0.03837939	0.0	0.0	0.2189486	0.0	0.0	0.0	0.0
CD72	ENSG00000137101	1.234545	0.02997266	0.03186926	0.1672288	0.05958339	0.1453488	0.08583323	0.0	0.296428	0.0	0.0
RP11-331F9.3		0.00858438	0.000926045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-331F9.4		0.05170686	0.004393541	0.03372863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIT1	ENSG00000137078	0.7087606	0.5894917	0.5836303	0.8901958	1.817383	0.1436369	0.0	3.944773	0.5602241	0.0	0.0
RMRP	ENSG00000269900	0.04645588	0.04531292	0.1077888	0.02616177	0.1230194	0.0	0.0	0.0	0.4697041	0.0	0.0
CCDC107	ENSG00000159884	1.063562	0.504288	0.9376889	1.122086	1.166909	0.1436369	0.6573516	0.0	0.3155408	0.0	0.0
ARHGEF39	ENSG00000137135	0.007320413	0.003789429	0.02092777	0.01040298	0.05958339	0.0	0.0	0.0	0.0	0.0	0.0
TPM2	ENSG00000198467	0.04639259	0.01152962	0.0	0.03835953	0.09162292	0.0	1.063878	0.0	0.140056	0.0	0.0
TLN1	ENSG00000137076	1.100205	0.7071478	1.316612	1.338229	1.082995	2.720503	1.860236	3.944773	0.8729681	4.601933	2.277645
CREB3	ENSG00000107175	0.3301124	0.1744931	0.2665442	0.1884589	0.214673	0.252691	0.0	0.0	0.1754848	0.0	0.0
GBA2	ENSG00000070610	0.08931114	0.0498901	0.07621199	0.1433243	0.0	1.060313	0.166917	0.0	0.0	0.0	0.0
RGP1	ENSG00000107185	0.2999528	0.1681688	0.2002141	0.2133079	0.0	0.155159	0.3338341	0.0	0.140056	0.0	0.0
MSMP	ENSG00000215183	0.01475662	0.00281837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-112J3.15		0.01762092	0.006693413	0.0	0.03639051	0.0	0.155159	0.0	0.0	0.0	0.0	0.0
RP11-112J3.16		0.01210218	0.01450027	0.03188816	0.03573893	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NPR2	ENSG00000159899	0.003915505	0.002088215	0.0	0.01525972	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPAG8	ENSG00000137098	0.009628468	0.01147702	0.0	0.01111678	0.1230194	0.0	0.0	0.0	0.1754848	0.0	0.0
HINT2	ENSG00000137133	0.3883428	0.3612058	0.5276494	0.3861538	1.308827	0.1239311	0.7042302	0.0	0.3155408	0.0	0.0
TMEM8B	ENSG00000137103	0.04776853	0.08970598	0.0	0.09308045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00950	ENSG00000137103	0.001982141	0.005221385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RECK	ENSG00000122707	0.09829307	0.1315792	0.1425695	0.155867	0.1347782	0.0	0.1892327	0.0	0.1754848	0.0	0.0
GLIPR2	ENSG00000122694	0.1843295	0.1407932	0.5737212	0.3471951	0.05958339	0.9591901	0.3322917	0.0	0.140056	0.0	1.138822
CLTA	ENSG00000122705	0.5657164	0.5201259	0.5278898	0.4749746	1.33027	1.253046	1.657059	0.0	1.064769	2.237136	0.0
GNE	ENSG00000159921	0.05801696	0.02524275	0.02292684	0.01486224	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RNF38	ENSG00000137075	0.2749101	0.2728577	0.5985301	0.5722517	0.08872563	0.0	0.0	0.0	0.1754848	2.237136	0.0
MELK	ENSG00000165304	0.0001392413	0.001137629	0.0	0.03629186	0.5019616	0.0	0.09854644	0.0	0.1754848	0.0	0.0
PAX5	ENSG00000196092	1.580724	0.009080835	0.0	0.02789003	0.0	0.155159	0.0	0.0	0.4364841	0.0	0.0
RP11-297B17.3		0.2378053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-220I1.5		0.008776647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EBLN3	ENSG00000281649	0.967267	0.5811646	0.4605974	0.6492944	0.3275823	0.7035414	0.4169448	0.0	0.0	0.0	1.138822
ZCCHC7	ENSG00000147905	1.340173	0.6181239	0.4382669	0.8083505	0.2316745	1.470789	0.3077679	0.0	0.8206736	2.300966	0.0
GRHPR	ENSG00000137106	0.1259001	0.1271688	0.120256	0.1633342	0.4579344	0.3200667	0.7050719	3.944773	0.1754848	0.0	1.138822
ZBTB5	ENSG00000168795	0.06482221	0.03974995	0.02895177	0.02638085	0.0	0.0	0.110357	0.0	0.0	0.0	0.0
POLR1E	ENSG00000137054	0.13768	0.192627	0.1970639	0.2387441	0.3737045	0.0	0.1598497	0.0	0.1754848	2.300966	0.0
RP11-613M10.6		0.0005625406	0.006365689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FBXO10	ENSG00000147912	0.03132538	0.01080647	0.0	0.0	0.08872563	0.0	0.0	0.0	0.1754848	0.0	0.0
TOMM5	ENSG00000175768	0.7102212	0.8203021	0.5778613	0.7084006	0.7564206	0.4631257	1.697803	0.0	0.9820512	0.0	2.277645
TRMT10B	ENSG00000165275	0.1295739	0.1418272	0.06969205	0.1576731	0.05958339	0.1597444	0.166917	0.0	0.0	0.0	0.0
EXOSC3	ENSG00000107371	0.1149704	0.1326279	0.06940661	0.08460338	0.1158373	0.2790901	0.07401651	0.0	0.0	0.0	0.0
DCAF10	ENSG00000122741	0.3135198	0.2321007	0.1903728	0.1013198	0.2160786	0.1453488	0.0	0.0	0.3509696	0.0	0.0
SLC25A51	ENSG00000122696	0.08286026	0.07203926	0.05707869	0.113083	0.0	0.0	0.0	0.0	0.140056	0.0	0.0
SHB	ENSG00000107338	0.004882613	0.009481537	0.0	0.04226809	0.0	0.0	0.2452784	0.0	0.0	0.0	0.0
