gene	ensembl_gene_id	B.cell	Cholangiocyte	Endothelial	Erythroid	Hepatocyte	Kupffer	Stellate	T.NK.cell
PSMG3-AS1	ENSG00000230487	0.0365852145290702	0.1070108609606	0.0800016883066819	0.0	0.184067775963891	0.0399358039375797	0.0	0.0652662353743441
ELFN1	ENSG00000225968	0.0356633748911803	0.0	0.147992298080218	0.0	0.175180913605196	0.0106341347862963	0.0	0.0
ELFN1-AS1	ENSG00000236081	0.0791960535945666	0.0	0.0181917186228073	0.0	0.0104466242953104	0.0048873043136098	0.0	0.0209986035714757
MAD1L1	ENSG00000002822	0.370597449227646	0.205687970708869	0.109482565475815	0.462288767001816	0.446555215522206	0.494141780175295	0.0	0.979961210144471
FTSJ2	ENSG00000122687	0.433797046338337	0.267160780236969	0.207220546653823	0.151672395399277	0.152614263587912	0.301364065669377	0.285141896914704	0.440663253912197
NUDT1	ENSG00000106268	0.69943483790676	0.38703883794547	0.13770093061263	0.0346164959226371	0.0629578453248434	0.64185784774557	0.0	0.729671615895235
SNX8	ENSG00000106266	0.277570531955639	0.153952356350284	0.938321947594726	0.334226535710358	0.104806517379702	0.50725122025989	0.825354461620327	0.126989103658802
EIF3B	ENSG00000106263	0.615875850398228	0.463857023989592	1.18679505202165	1.16493410221553	0.844341724165241	0.550600118368386	0.161981030770145	0.680222607476819
CHST12	ENSG00000136213	1.26337211101962	0.206843484513419	2.20204733949863	0.618753144659675	0.0987234969243748	0.327617621376451	0.29836187768758	2.90847142093741
LFNG	ENSG00000106003	0.0469743484449115	0.106154384579467	0.29765591706697	0.0	0.009476706270539	0.45215677251017	0.0	0.196830913386492
BRAT1	ENSG00000106009	0.23700886222668	0.224817200285377	0.247968006634168	0.0	0.201782543341832	0.21596993701437	0.519474913231415	0.261404009451272
IQCE	ENSG00000106012	0.070874797150433	0.219377331178475	0.136081146731725	0.0	0.035646073869654	0.107982176429297	0.243846785673374	0.0811761292671163
TTYH3	ENSG00000136295	0.0552059658150496	0.466599938735509	0.267713554202283	0.0	0.267337337948424	1.12827834484329	0.0	0.0966552852351661
GNA12	ENSG00000146535	0.234043146754883	0.0905670273093885	0.305392896285919	0.241474269872825	0.167941222722427	0.335597419389538	0.198351372691295	0.0918223158256453
CARD11	ENSG00000198286	0.305645830985746	0.0	0.0025640794425654	0.0	0.0023226990103387	0.0386262862878237	0.0	0.508355995573647
SDK1	ENSG00000146555	0.0	0.0272181647293849	0.0147519744506604	0.0	0.0023403937246488	0.003529544803961	0.0	0.0
FOXK1	ENSG00000164916	0.370526102532003	0.206299625052303	0.305996004127315	0.240226190317151	0.142776217781085	0.262348927421294	0.117226840235062	0.375126268833174
AP5Z1	ENSG00000242802	0.184005947170364	0.249017185148608	0.176322408891487	0.0	0.121410832926987	0.155136425765811	0.391214952591772	0.292538263679076
RADIL	ENSG00000157927	0.0	0.0	0.0046270960383291	0.0	0.0012991941697235	0.0014346227536447	0.0	0.0
RBAK-RBAKDN	ENSG00000272968	0.114277626119017	0.104893417163462	0.0953674088068083	0.0	0.0808341287308868	0.061699687875229	0.0	0.202773095847285
RBAK	ENSG00000146587	0.148813416506088	0.086821427549676	0.154647896812895	0.521812909959708	0.0791264562891129	0.103505303787788	0.0	0.132136485729068
WIPI2	ENSG00000157954	0.738947026897598	0.561248248264965	0.901209945799346	4.15587491656897	0.72882004192854	0.894772478727913	1.34691289426463	0.945252429547286
SLC29A4	ENSG00000164638	0.0	0.0	0.0111595802994719	0.0	0.0184269652234974	0.005471709310403	0.0	0.0007661980346087
TNRC18	ENSG00000182095	0.151317789661548	0.243265046112683	0.491247151103574	0.0	0.334192616812896	0.641265907707757	0.0	0.208593529292139
RP11-1275H24.2		0.0	0.0071044167841902	0.0101633020647988	0.0	0.0032435445251428	0.0184337410048076	0.0	0.0
RP11-1275H24.1		0.0	0.137245498060021	0.0313962436669132	0.0	0.0199885390627405	0.0288538693128027	0.0	0.0
RP11-1275H24.3		0.0	0.0	0.0106634742517452	0.0	0.0093552504616496	0.003763943280818	0.0	0.0025422087093798
FBXL18	ENSG00000155034	0.0630245491441391	0.0729927364074703	0.0296354750772849	0.0	0.0305226607138494	0.068335691460839	0.0	0.06964031686989
AC092171.4		0.0	0.0	0.0	0.0	0.001743459565255	0.007431789962077	0.0	0.0022474515637441
ACTB	ENSG00000075624	14.4966474638577	12.6060242976811	14.5920008883068	14.7013654822637	13.2467844742336	22.2438235408017	26.0968901668168	22.4564202446238
CTB-161C1.1		0.0	0.0	0.0035682099271855	0.0	0.0026254495455867	0.0030589095572598	0.0	0.0
FSCN1	ENSG00000075618	0.0355393683101579	0.021060652767657	1.47739452957141	0.362961934957681	0.0045960613316722	0.380639587291442	0.753113016287466	0.0610768325654714
RNF216	ENSG00000011275	0.339804096153485	0.216341845011945	0.382213229017899	0.0	0.181568488613644	0.292890189030415	1.14102376295566	0.42861064151486
OCM	ENSG00000122543	0.0	0.0	0.0051472749427988	0.0	0.0	0.0056668238978658	0.0	0.004388309683669
CCZ1	ENSG00000122674	0.870452518241734	0.424076835000773	1.23346469589864	0.0528391756959142	0.240655502549406	0.488407575437227	0.546380039961677	1.02376994664397
RSPH10B	ENSG00000155026	0.0	0.0	0.020413485458127	0.0	0.0	0.0	0.0	0.0
PMS2	ENSG00000122512	0.152591140013066	0.28405459380409	0.136195441410029	0.0	0.0847301502673416	0.0826315975922606	0.0	0.240455008815271
AIMP2	ENSG00000106305	0.331754196065655	0.542772517583112	0.203756477342544	0.240226190317151	0.454613704929793	0.21186252248659	0.0	0.250951245248509
EIF2AK1	ENSG00000086232	0.837929270368987	0.967751032657779	0.380862575202212	10.8383877203716	0.757557874962197	0.613929623715762	0.377851969917834	0.777800087180158
AC004895.4		0.031503386036041	0.0	0.0	0.0	0.0	0.0	0.0	0.0046642570216976
USP42	ENSG00000106346	0.44188463153062	0.108609636056345	0.23839973527681	0.0	0.124861932439983	0.149173331748076	0.442059992057806	0.18861832808482
CYTH3	ENSG00000008256	0.0154877928903043	0.0736881620266599	0.251733850427371	0.0	0.0216572369296256	0.0800594820658248	0.144728841013749	0.12391267831276
FAM220A	ENSG00000178397	0.0828204095062721	0.0	0.0922431971755404	0.0	0.0405801777462979	0.102905130113819	0.161077591002193	0.0701313860086572
RAC1	ENSG00000136238	2.95834963083883	7.10170766534183	7.72845377175038	4.03899448110082	3.50130687395301	7.93030296120584	8.14251620717949	2.95212823694836
DAGLB	ENSG00000164535	0.117016902024879	0.0562637893181383	0.138297122476863	0.487313913802853	0.110329837160045	0.23803728807226	0.218672268349578	0.0992490444898461
KDELR2	ENSG00000136240	4.51689207954054	1.84717868106974	1.65234317795063	1.14574275799385	3.74748014218246	1.30433932302699	4.39730078231262	1.79820921643079
ZDHHC4	ENSG00000136247	0.782042207625702	1.14758077883958	0.40802699005008	0.0	0.556631595231716	0.428384950278856	1.08692250873788	0.514638928632879
C7orf26		0.194692052941689	0.263330699666845	0.242827065633768	0.0	0.093960690523558	0.168947528330271	0.0	0.32941391449845
ZNF853	ENSG00000236609	0.0	0.0	0.0336282090718774	0.0	0.0	0.0	0.0	0.038319626741928
ZNF316	ENSG00000205903	0.250972865828919	0.260918973274385	0.152718611966425	0.0	0.184477116290156	0.152376540396963	0.0	0.103935554781219
ZNF12	ENSG00000164631	0.0954662887833655	0.222290896686621	0.319258866947513	0.271092460599892	0.118757853810755	0.165031906287462	0.117226840235062	0.185417958805068
CCZ1B	ENSG00000146574	0.154024358416461	0.0996523093937886	0.256940070265245	0.0	0.0885006722244493	0.148438825488283	0.0	0.287393120000271
C1GALT1	ENSG00000106392	0.565901297553553	0.469387279650531	0.246372700238429	0.755724037428085	0.326442689009872	0.318128717695144	0.218672268349578	0.528819767523676
COL28A1	ENSG00000215018	0.0	0.0	0.0113812297644433	0.0	0.0036371438058309	0.0026786125936234	0.0	0.0005292246758591
RP5-1159O4.2		0.0	0.0230184269461033	0.0023739528067857	0.0	0.005555510671886	0.0	0.0	0.0
RP5-1159O4.1		0.03477811757277	0.0999791770400964	0.0310496073914447	0.0	0.0436225650967233	0.0	0.218672268349578	0.03019658582566
MIOS	ENSG00000164654	0.283045986911251	0.199688052559942	0.118754014514878	0.0874556716185514	0.210581468422816	0.352264276853513	0.0	0.260844523502331
RP5-1007H16.1		0.0	0.0	0.0	0.0	0.0	0.0096405014060561	0.0	0.001192438858421
RPA3	ENSG00000106399	1.88476105655554	1.109766558664	0.602731011256547	0.825892807709506	1.58056027106749	0.666210853552524	1.618135443391	1.43079799747876
UMAD1	ENSG00000219545	0.182510067609577	0.244223682360348	0.136220811437179	0.0	0.119848913895081	0.200837649872172	0.0	0.249837024988184
AC007161.5		0.0113177802051824	0.0	0.0273568393119943	0.0	0.0057093743100343	0.0062334499603864	0.0	0.0142213628047064
AC009473.1		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0126122656596959
GLCCI1	ENSG00000106415	1.29691848193898	0.0739326052814526	0.121546410390109	0.105112401586504	0.105505379721352	0.0522639505447009	0.155663324923121	0.72348376576787
ICA1	ENSG00000003147	0.0578636561269982	0.353876280975027	0.649929476872104	0.0	0.0402407443049745	0.126655767307321	0.0	0.100179322586375
AC007009.1		0.0	0.0496126478921161	0.0247748950129527	0.0	0.0033079995200297	0.0	0.0	0.0
NDUFA4	ENSG00000189043	7.4332858407978	10.5445966788799	7.93123204737917	6.74555377989275	9.92143670709722	6.33748147157872	14.7251357105066	5.80294009129009
RP5-855F16.1		0.0097423295960412	0.0	0.0081920749210339	0.0	0.0152873441838903	0.0	0.0	0.0034475675070024
PHF14	ENSG00000106443	0.823754746882131	0.622837699484818	1.20810163114869	0.0528391756959142	0.53160764360552	0.545372636420221	0.935401898643585	1.00424810018032
THSD7A	ENSG00000005108	0.0	0.395842922005387	0.459259724876518	0.0	0.0180504530122469	0.0142568034891322	0.0	0.0101884030772617
AC004160.4		0.0	0.0	0.0225619241182711	0.0	0.0193255851052495	0.0	0.0	0.0
TMEM106B	ENSG00000106460	0.431166298700882	0.497164952898256	0.805285994058614	0.332151398270634	1.06048741865146	0.42466400926491	0.907080264327359	0.595574979868956
SCIN	ENSG00000006747	0.0439160154052135	0.172531488373897	0.0014209969243048	0.0	0.0008839839358844	0.0344024354828368	0.0	0.0092818405372586
ARL4A	ENSG00000122644	0.573206389696623	1.03084533293157	2.64074010875818	13.5807585934138	0.26086517330974	2.20500369847499	0.513157207384392	0.807937757242307
ETV1	ENSG00000006468	0.0	0.586834926312197	0.0572673538860043	0.0	0.173213064196053	0.108231156905117	0.0	0.0162594299466522
DGKB	ENSG00000136267	0.0	0.0	0.0	0.0	0.0052930585189996	0.0	0.0	0.0027840104562525
AGMO	ENSG00000187546	0.0878973023177178	0.275244133463146	0.0154787963051019	0.0	1.01668507224071	0.016529719218792	0.0	0.0396209820570776
MEOX2	ENSG00000106511	0.0	0.0	0.0017063267820652	0.0	0.0021931200730856	0.0	0.0	0.0
ISPD	ENSG00000214960	0.0186556696765713	0.0273659566325228	0.0605584905674272	0.0	0.0511598946869409	0.0038310535323498	0.0	0.0154995031324469
SOSTDC1	ENSG00000171243	0.0	0.0	0.0523134407593758	0.0	0.0	0.0	0.0	0.0
GS1-166A23.2		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0094700405072448
ANKMY2	ENSG00000106524	0.0850641727183968	0.209742108524026	0.0685202161274592	0.0	0.0658830589450803	0.126793466885709	0.0	0.0813897370679104
BZW2	ENSG00000136261	0.364796012878962	0.198741606367939	0.188376988556672	0.157951577282419	0.151831658503734	0.505910245899856	0.52330579613991	0.34822193646472
TSPAN13	ENSG00000106537	0.74053171801417	0.629219031116301	0.127404059566975	0.953736199031741	0.295049201703892	0.315552924598579	0.0812458040821042	0.121059741252185
AGR2	ENSG00000106541	0.0	2.27331021497935	0.0	0.0	0.0041161812940747	0.0157034914127503	0.0	0.0087364934916775
AGR3	ENSG00000173467	0.0	0.416599742259778	0.0	0.0	0.0	0.0	0.0	0.0
AC003075.4		0.0	0.158343301386395	0.0807659775569803	0.0	0.1951372427611	0.142260672733155	0.161077591002193	0.0503298370265146
AHR	ENSG00000106546	0.0674470205110324	0.508965189809424	1.03489997671842	0.425788948266835	0.592659067238301	1.25445832009205	0.224560627933838	0.139836141798965
SNX13	ENSG00000071189	0.291810318521125	0.215908182727949	0.691682446510855	0.557618820508482	0.193603536365341	0.461934022477226	0.161077591002193	0.244268177147494
HDAC9	ENSG00000048052	0.632998919151541	0.0	0.172889975693216	0.0528391756959142	0.0160475351643387	0.743612308563877	0.0	0.406260421909865
AC010082.2		0.0	0.0	0.0	0.0	0.0009000934309348	0.0	0.0	0.007908889919495
TWISTNB	ENSG00000105849	0.564610667072443	0.30056239154807	0.526645395796636	0.272402093083734	0.354391160408902	0.479664233769202	0.368428366370642	0.554934497530687
MACC1	ENSG00000183742	0.0703607077495899	0.522553679602127	0.0260192914319694	0.0	0.0067338505471742	0.0135345314384216	0.0875635099291274	0.0484915926929376
CTA-293F17.1		0.0782365712950138	0.610343876624965	0.0131817055397033	0.0	0.0027407716780712	0.0153255733679919	0.0	0.0092788838421339
ITGB8	ENSG00000105855	0.0038217905733137	0.725326577028976	0.0095060459003836	0.0	0.0022004421810068	0.0284287242541891	0.137288316314145	0.0
SP4	ENSG00000105866	0.0803329188426221	0.116045154859394	0.18958558261718	1.04974191902256	0.059346536681262	0.0863529429311229	0.0	0.326221946493493
DNAH11	ENSG00000105877	0.0599991428090984	0.0433650481733859	0.0	0.0	0.0044751936674456	0.0050609431948224	0.0	0.0056233825585723
CDCA7L	ENSG00000164649	0.421408039919158	0.147692443041863	0.0184027150993419	0.0	0.0583094986911665	0.171449403532657	0.0	0.0659281088216944
RAPGEF5	ENSG00000136237	0.162951427503804	0.289687484000686	1.22226801630611	0.0	0.0894428120803131	0.0313417324756155	1.24396540452456	0.034374593438974
STEAP1B	ENSG00000105889	0.0383173154996402	0.0	0.0025618916069794	0.0	0.0006062381313316	0.0029726158554566	0.0	0.0016466463489585
AC002480.3		0.0	0.0	0.0086956514427766	0.0	0.001279171409376	0.0	0.0	0.0
AC002480.4		0.0	0.0	0.0083117789047681	0.0	0.0	0.0	0.0	0.0
IL6	ENSG00000136244	0.122804321596084	0.0	0.0372644374491134	0.0	0.0023408060831439	0.104160281828901	0.209310024688395	0.0022501622948174
TOMM7	ENSG00000196683	9.46196848814446	7.85245692428817	8.90725743666036	2.89919510385197	8.20366974365517	9.54378644132846	9.98447067918148	9.63174885187953
FAM126A	ENSG00000122591	0.282627856472995	0.109869956244283	0.361368718046928	0.0	0.238424486950477	0.33244975174224	0.316585112024084	0.238219636217657
KLHL7-AS1	ENSG00000230658	0.0	0.0	0.0023633274372961	0.0	0.0	0.0	0.0	0.0038315186472907
KLHL7	ENSG00000122550	0.0772995283767647	0.149762984342152	0.277377530672979	0.247788035059406	0.0827948015546822	0.206582760604342	0.0	0.264705855115456
NUPL2	ENSG00000136243	0.258452728815318	0.161791156697912	0.256490226806481	0.263305374939742	0.133486381262596	0.269473625453488	0.0	0.51686557651579
AC005082.12		0.0	0.0	0.025269949492046	0.0	0.001574546357883	0.0696670827047122	0.0	0.025891134208513
GPNMB	ENSG00000136235	0.0038580459463809	0.0799737602010808	0.0673386033275114	0.0	0.0558426156568769	2.17487397272827	0.436245787797505	0.0208373610415466
MALSU1	ENSG00000156928	0.535497767374007	0.697787002208258	0.62474961763345	0.172463607416764	1.15852706185402	0.34599362071724	0.965145454175854	0.53155440904725
IGF2BP3	ENSG00000136231	0.0071930125596659	0.0	0.0201745927441384	0.0	0.0066798744628632	0.0023972159486076	0.0875635099291274	0.0027264516119099
TRA2A	ENSG00000164548	1.60959433184989	1.091181603454	1.51208665094366	1.95580398058823	0.910475382748243	1.36530918469459	0.542775216261627	1.94827000659014
CCDC126	ENSG00000169193	0.101144406950361	0.164335141495765	0.250234758250608	0.0	0.174026024472442	0.117013148874358	0.391214952591772	0.150323272631962
FAM221A	ENSG00000188732	0.0891158009930205	0.336170600200954	0.0917888063515081	0.0	0.212147299615721	0.0683950474617335	0.0	0.0664146679581068
STK31	ENSG00000196335	0.0	0.0113401602153822	0.0	0.0	0.0060355893878175	0.0	0.0	0.0
MPP6	ENSG00000105926	0.145496291278537	0.81951648122622	0.0512060363292612	0.0	0.197346614496554	0.0133930120619582	0.65058525914879	0.110921452853141
DFNA5	ENSG00000105928	0.0	0.0	0.04470661361294	0.0	0.0423928276654792	0.1364399435476	0.0	0.0
OSBPL3	ENSG00000070882	0.215775356670492	0.106921149949384	0.0617847702613742	0.0	0.0084131675519051	0.182578881918973	0.0	0.17423175210908
CYCS	ENSG00000172115	4.75853643374962	2.10853386005481	1.43402795460768	0.788971270530394	2.2067816202018	1.85224583334849	2.22314806010895	4.48805282429292
C7orf31		0.0944925699640696	0.0616797383325796	0.0608933787942474	0.0	0.006071699533363	0.0667328976708078	0.0	0.109698148281541
AC003090.1		0.0	0.0	0.0065577420327408	0.0	0.0	0.0024875222802283	0.0	0.0058928728240273
CTD-2227E11.1		0.0538012309313353	0.0	0.0053950467449065	0.0	0.0059191512533687	0.0	0.0	0.0107278325526679
NFE2L3	ENSG00000050344	0.024238180528139	0.310643764441339	0.0227415393129866	0.0	0.0022583912144872	0.203160924313798	0.0	0.0734617610724124
CTB-119C2.1		0.0050274705713147	0.104720759830254	0.0168892044904204	0.0	0.0043866244012851	0.0050586895736442	0.0	0.0189653198587156
HNRNPA2B1	ENSG00000122566	5.23704351581571	4.61075905370094	4.77621365677174	5.63415773323402	3.97329071370695	4.58803954138593	3.88530455100811	6.40704436486239
CBX3	ENSG00000122565	3.20838493556331	2.62125401762247	2.4839593893106	2.5308618332321	2.99947960446564	3.46154947989936	2.30163681463467	3.19330643237996
SNX10	ENSG00000086300	0.630312881096188	0.726145871392504	0.0782367295433535	0.454576659097265	1.18264568339598	2.62802815904428	0.0	0.595373084554528
AC004540.4		0.0064601305820389	1.09100162792056	0.0203254305051389	0.0	0.322014527315683	0.0015146378801129	0.0	0.0107191746596081
AC004540.5		0.0031377994185569	0.117714747804713	0.0102045311170316	0.0	0.0084034831880954	0.0408946657084552	0.0	0.0022099251688241
SKAP2	ENSG00000005020	0.816322100798672	0.176655976017549	1.86582160650401	0.122856448809841	0.156168003010857	2.61789921510272	1.19049116346225	0.80579075094274
HOXA1	ENSG00000105991	0.0	0.0	0.0302510810147029	0.0	0.0	0.0397408900663364	0.0	0.0118939171380162
HOTAIRM1	ENSG00000233429	0.17743423498094	0.033693637435914	0.830106195091644	0.0	0.0097602623014814	0.870006996212266	0.64389012495778	0.465750709591271
HOXA2	ENSG00000105996	0.0	0.0	0.132761470275893	0.0	0.0006574358352795	0.0	0.0	0.0
HOXA3	ENSG00000105997	0.0147308332540337	0.0	0.189322945123507	0.0	0.0064175364328981	0.0097232758425823	0.0	0.0032856798621059
HOXA-AS2	ENSG00000253552	0.0	0.0	0.230892887067332	0.0	0.0041773179154004	0.0258092449488497	0.483757511460179	0.0274368142625815
HOXA4	ENSG00000197576	0.0015875340441957	0.0	0.258145450787178	0.0	0.0	0.004804093841387	0.161981030770145	0.0081117471902783
HOXA-AS3	ENSG00000254369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0134560672762157
HOXA5	ENSG00000106004	0.0	0.0	0.382073081943712	0.0	0.0	0.0303448699932318	0.0	0.0078628436222294
HOXA6	ENSG00000106006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0104944756347888
HOXA7	ENSG00000122592	0.0	0.0	0.0020056922364131	0.0	0.0	0.0	0.0	0.0302154565063876
HOXA9	ENSG00000078399	0.0	0.0	0.008083624788748	0.0	0.0	0.0432506194323059	0.0	0.0249009011284197
HOXA10-AS	ENSG00000253187	0.0	0.0	0.0011169098356685	0.0	0.0	0.0	0.0	0.0333486693152805
HOXA10	ENSG00000253293	0.0054122662253574	0.0	0.0	0.0	0.0	0.0341933825154307	0.0	0.0802892804514447
HOTTIP	ENSG00000243766	0.0	0.0	0.0	0.0	0.0039622001479223	0.0132017006101159	0.0	0.0
HIBADH	ENSG00000106049	0.258259384462857	0.816727414217588	0.406216038025134	0.508053431250308	1.70524248475088	0.384783661285647	0.123933851850278	0.245576365941795
AC004549.6		0.0055615157983119	0.0	0.0	0.0	0.0102183952835642	0.0	0.0	0.010937963824207
TAX1BP1	ENSG00000106052	1.52396311605008	2.05110098068906	1.37898684984868	6.28555163205377	1.2832122633911	2.02348008891344	1.78040198680846	1.56999862119047
JAZF1	ENSG00000153814	0.141698911635683	0.219499887755335	0.0799841175994405	4.00691890325635	0.0817119924201526	0.419017558617201	0.0	0.230838080505102
JAZF1-AS1	ENSG00000234336	0.009052623318268	0.0	0.0	0.0	0.0	0.0101544141074979	0.0	0.0065952177641033
CREB5	ENSG00000146592	0.0277903653391818	0.299192955002906	0.173732600627192	0.0	0.0043836068689945	0.768790708866792	0.953961770750871	0.0080761661386907
TRIL	ENSG00000255690	0.0	0.0	0.0397082665108564	0.0	0.007766944767249	0.0	0.0	0.0
CTB-113D17.1		0.0033554837963181	0.0	0.0	0.0	0.0091609521039294	0.0700174901957341	0.0	0.0008883912381574
CPVL	ENSG00000106066	0.149810912063462	0.117817039560085	0.168138348877183	0.0	0.0191774293806981	3.42933646678803	0.117226840235062	0.0661332961001744
CHN2	ENSG00000106069	0.0035780728217107	0.105100671632016	0.104645116427867	0.58701480889044	1.01422644637575	0.431951222705399	0.0	0.325895798493417
AC004593.3		0.0	0.0	0.0	0.0	0.0498473921580019	0.0	0.0	0.01202587083424
PRR15	ENSG00000176532	0.0	0.181888934684383	0.0187018249237518	0.0	0.0013308676566677	0.0	0.0	0.0051025626009303
WIPF3	ENSG00000122574	0.0	0.0	0.0	0.0	0.0070735198689176	0.0	0.137288316314145	0.0029448345466618
SCRN1	ENSG00000136193	0.205643333131752	0.409904283660985	0.012858419023936	0.0	0.0041850965953362	0.104180244355297	0.157354389377551	0.139132781572788
AC007285.6		0.0	0.0	0.0104776757860681	0.0	0.0033634047379011	0.0	0.0	0.0013450224621349
FKBP14	ENSG00000106080	0.253169728338715	0.0675931908148124	0.168728544806658	0.11962443172085	0.076740107229887	0.0432791849428263	0.442495071486	0.0661348018347091
PLEKHA8	ENSG00000106086	0.0464131647211636	0.0799737602010808	0.0690106905073585	0.0	0.0732798228568933	0.0350875883642731	0.0	0.095754456567538
MTURN	ENSG00000180354	0.076119044805318	0.252956217963123	0.427710350662211	0.715602914750774	0.066808164164423	0.326858048052585	0.579229402766664	0.0908555996680998
AC007036.6		0.0306112234351909	0.0	0.0042403253389749	0.0	0.0	0.0	0.0	0.0006391951166444
ZNRF2	ENSG00000180233	0.168870230530399	0.284484938330386	0.168454261428317	0.0	0.524327072356012	0.352874465174449	0.0	0.197765845249756
LINC01176	ENSG00000281404	0.0032507605289595	0.111064702104364	0.0164047496891029	0.0	0.0197823978765483	0.0075098762574781	0.0	0.0075955851122543
NOD1	ENSG00000106100	0.0	0.0075560674761876	0.240352885581216	0.0	0.0195498680458009	0.0428183237753803	0.0	0.106964369050101
GS1-114I9.1		0.0060839222376119	0.0310750190042065	0.0126578031551914	0.0	0.0	0.0023257759970166	0.0	0.0017135697359822
GGCT	ENSG00000006625	0.3190204932516	0.435479770439184	0.583663454150464	0.0	0.58888046634669	0.636114583380856	0.144728841013749	0.532767880909071
RP4-777O23.3		0.0	0.0	0.0025110476952368	0.0	0.0	0.0076063720543034	0.0	0.004184145160572
GARS	ENSG00000262473	1.01738062319098	0.445223412609319	0.349229381499083	0.71491687384698	0.395518616848494	0.34395593682042	1.62915221759139	0.523676156953758
INMT	ENSG00000241644	0.200377666334634	0.0867288045791427	6.07942333427929	0.370293625691863	0.0863544255713351	0.148778887332304	3.35780032169695	0.1242676544146
FAM188B	ENSG00000106125	0.0	0.0805173517352952	0.196435938566594	0.0	0.0111159017940676	0.0	0.259196883526341	0.0101256739416172
AQP1	ENSG00000240583	0.0877563688409656	5.06234044219444	2.89066444765467	0.184948292756284	0.0140364097333429	0.0674257856008901	0.37966905542047	0.0965163591486611
GHRHR	ENSG00000106128	0.0	0.0075560674761876	0.0	0.0	0.0185855673275511	0.0084033236993959	0.0	0.0094702031286165
PDE1C	ENSG00000154678	0.0	0.0	0.0018015122837064	0.0	0.0	0.0	0.0	0.0042466498771957
LSM5	ENSG00000106355	3.28515893654349	1.93343695242199	1.2848411780078	0.353361464857516	2.91011775418047	1.56657611218885	2.53095461961153	2.21506710551737
AVL9	ENSG00000105778	0.245079280003188	0.403045615456247	0.281287936150197	0.0	0.176509721431198	0.3634851299471	0.0	0.301884504427958
RP11-225B17.2		0.0264130835725644	0.0	0.0227074836974022	0.0	0.0142030870577763	0.0187517473290339	0.0	0.0004319740939062
LINC00997	ENSG00000281332	0.0076051271067571	0.0	0.102457810742446	0.0	0.0250129228282204	0.0113522766471583	0.0	0.0
RP11-265E18.1		0.0	0.0	0.0093681311554981	0.0	0.0029580640788638	0.0	0.0	0.0004299987371829
KBTBD2	ENSG00000170852	0.196055642569683	0.322231152749106	0.621806800992679	0.269198057071972	0.167620142558331	0.35985173104291	0.391214952591772	0.250737078924406
FKBP9	ENSG00000122642	0.0637029009977605	0.364126039865776	0.94565340264005	0.0	0.218709342608401	0.170729198904024	1.26511753891881	0.0298425199047366
NT5C3A	ENSG00000122643	1.08919058581138	0.446858674183287	0.537110430284278	5.32541803113506	0.220090069861867	0.476916462447734	0.123933851850278	0.636948587514423
RP9	ENSG00000164610	0.312954997939353	0.282226776779658	0.282543804215843	0.0	0.193894542130594	0.112244198908805	0.0744175208410172	0.355692106438365
BBS9	ENSG00000122507	0.0932430021162137	0.0863771295157322	0.0977131447226159	0.0	0.0315069820790252	0.0305263441761518	0.0	0.0841048144646526
RP11-89N17.1		0.0	0.0	0.196415442016271	0.0	0.0062269786995635	0.0032761313482999	0.0	0.0040834613211777
RP11-89N17.4		0.0	0.0	0.0047101688328893	0.0	0.0	0.0	0.0	0.0
BMPER	ENSG00000164619	0.0504649816035306	0.0	1.39191019658998	0.0	0.0090529158562721	0.0252334780194368	0.0	0.0162706080711118
DPY19L1	ENSG00000173852	0.0360740134357447	0.0901486704868684	0.38366720248664	0.0	0.176381077060429	0.166965724994498	0.243846785673374	0.115032392681267
HERPUD2	ENSG00000122557	0.39151020613513	0.343147831346258	0.422034723201443	1.00056989215109	0.253328269898974	0.370379236277376	0.561276283346697	0.898269044820812
RP11-379H18.1		0.0215565147026834	0.189230221262375	0.0735557772145634	0.0528391756959142	0.0693462249031738	0.125514331077583	0.0	0.0594590908182799
AC018647.3		0.0	0.0	0.0020816572533023	0.0	0.0	0.0	0.649157012992359	0.0
SEPT7-AS1	ENSG00000228878	0.0411209165335681	0.0	0.0179229000005603	0.0	0.0030944936739816	0.0	0.0	0.0055314094815957
SEPT7	ENSG00000122545	2.17995612631974	0.784145840332899	2.74519055127268	1.86005463310284	0.870574069233869	1.9038063371435	6.7611899110267	4.48822985406369
EEPD1	ENSG00000122547	0.0377397079395158	0.532627360758138	0.0663719359921121	0.0	0.223660905169079	0.0799333555537178	0.0	0.0391069328549325
KIAA0895	ENSG00000164542	0.0	0.0363315429820195	0.021242494146189	0.0	0.0691965290176054	0.0	0.0	0.0038123042931662
ANLN	ENSG00000011426	0.0856724423914888	0.0	0.0010584225023009	0.0346164959226371	0.0019420402420988	0.0150261773535861	0.0	0.0406618823272619
AOAH	ENSG00000136250	0.0745622026540738	0.0143401463914517	0.0715161619786151	0.0874556716185514	0.0111137121598932	1.66147777505721	0.137345660336173	1.10787915698948
AC007349.5		0.0	0.0	0.0	0.0	0.0020252020174654	0.0	0.0	0.0448749146353341
ELMO1	ENSG00000155849	0.480219445552493	0.179686977035885	0.71617595388692	0.0	0.209396953748666	0.744549599637337	0.0	0.377970274108278
