gene	ensembl_gene_id	T_Cell_GZMK	NK_T_Cell_GNLY	Monocyte	T_Cell_IL7R	B_Cell_CD79A	T_Cell_XCL1	Plasma_Cell_JCHAIN	Macrophage_C1QB	T_Cell_GZMA	Endothelial_Cell_ACKR1	High_Proliferation_Erythrocyte	Secretory_Cell
SEPHS1	ENSG00000086475	0.104142	0.09207276	0.1198966	0.1497573	0.06714414	0.0273224	0.2117939	0.019829	0.0	0.0	0.2819602	0.0
PRPF18	ENSG00000165630	0.2391594	0.2239872	0.2766423	0.346586	0.412173	0.2304234	0.2039905	0.05839311	0.0	0.0	0.0	0.0
RP11-295P9.13		0.02602765	0.0	0.05120148	0.01863224	0.01559187	0.02244971	0.001114299	0.0	0.0	0.0	0.0	0.0
FRMD4A	ENSG00000151474	0.03468576	0.0	0.0	0.04039196	0.021176	0.03068238	0.004715373	0.5856243	0.4324885	0.0	0.0	4.940711
FAM107B	ENSG00000065809	1.387422	1.772125	1.337459	2.163263	1.137446	1.525086	0.530582	1.192247	1.319978	0.0	1.407805	0.0
CDNF	ENSG00000185267	0.0242265	0.0	0.006040705	0.03418707	0.02798046	0.0	0.03199964	0.0	0.0	0.0	0.0	0.0
HSPA14	ENSG00000187522	0.40047	0.337599	0.1024017	0.2935869	0.2209489	0.2640799	0.2544615	0.1509287	0.0	0.0	0.280962	0.0
RP11-398C13.6		0.005287469	0.0	0.01290899	0.02155423	0.01549607	0.01770789	0.01438782	0.0	0.0	0.0	0.0	0.0
SUV39H2	ENSG00000152455	0.02934194	0.04165199	0.006040705	0.05265998	0.04033465	0.0	0.05439107	0.05508185	0.0	0.0	0.0	0.0
DCLRE1C	ENSG00000152457	0.07359227	0.1819525	0.05282982	0.05608056	0.2244992	0.08013224	0.04876121	0.1071589	0.0	0.0	0.2182072	0.0
MEIG1	ENSG00000197889	0.0	0.0	0.0	0.0	0.00638546	0.0	0.002628902	0.0	0.0	0.0	0.0	0.0
C10orf111		0.0	0.02257041	0.0	0.003998185	0.006525215	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPP38	ENSG00000152464	0.08088411	0.1648003	0.05850669	0.1724205	0.2006708	0.1387537	0.09469542	0.05685026	0.4324885	0.0	0.0	0.0
NMT2	ENSG00000152465	0.2246421	0.2311715	0.009785847	0.2267074	0.1319354	0.3264727	0.06169112	0.0	1.057864	0.0	0.0	0.0
FAM171A1	ENSG00000148468	0.03769542	0.0	0.0	0.08332651	0.0	0.06622554	0.05896085	0.0	0.0	4.653327	0.0	0.0
ITGA8	ENSG00000077943	0.0	0.0	0.0	0.0	0.0	0.0	0.0528543	0.0	0.0	0.0	0.0	0.0
FAM188A	ENSG00000148481	0.06460453	0.2765286	0.07478328	0.06803472	0.07884802	0.1519489	0.2704089	0.1324068	0.0	0.0	0.0	0.0
PTER	ENSG00000165983	0.1774748	0.2104915	0.0479088	0.1592679	0.1284241	0.1410517	0.0600724	0.1662172	0.4550005	0.0	0.0	0.0
RSU1	ENSG00000148484	0.4669452	0.4462072	0.318082	0.4455322	0.3474978	0.3173322	0.2676922	0.6572116	1.083572	0.0	0.9983384	4.940711
CUBN	ENSG00000107611	0.004373321	0.0	0.01244715	0.00876127	0.007300929	0.0	0.002361455	0.0	0.0	0.0	0.0	0.0
TRDMT1	ENSG00000107614	0.1363405	0.1671488	0.1284118	0.1651516	0.1847326	0.1734676	0.08289803	0.07118454	0.0	0.0	0.0	0.0
VIM-AS1	ENSG00000229124	0.121307	0.1640825	0.4574662	0.1449473	0.08026549	0.159966	0.04204304	0.02931906	0.4324885	0.0	0.0	0.0
VIM	ENSG00000026025	6.02123	4.880887	29.80446	8.641703	2.655466	8.007989	4.788878	9.621157	5.19597	51.1866	17.94626	0.0
RP11-124N14.3		0.0300242	0.07006159	0.02774584	0.05056835	0.008684678	0.02299485	0.004791504	0.04121986	0.0	0.0	0.0	0.0
ST8SIA6	ENSG00000148488	0.07069325	0.3371729	0.0	0.0	0.003080889	0.0	0.0	0.01464616	0.0	0.0	0.0	0.0
HACD1	ENSG00000165996	0.006320293	0.0	0.0	0.02690995	0.0	0.0	0.001757093	0.1110695	0.0	0.0	0.561924	0.0
STAM-AS1	ENSG00000260589	0.0228895	0.02379162	0.0	0.01729047	0.02045412	0.0	0.0413743	0.008025747	0.0	0.0	0.0	0.0
STAM	ENSG00000136738	0.241967	0.3945221	0.07506265	0.319406	0.1429401	0.3751148	0.1168784	0.1624423	0.0	0.0	0.0	0.0
TMEM236	ENSG00000148483	0.0	0.0	0.005513825	0.005065497	0.0	0.0	0.0018882	0.0	0.0	0.0	0.0	0.0
MRC1	ENSG00000260314	0.0	0.0	0.01026434	0.0	0.0	0.0	0.001336811	2.83566	0.0	0.0	0.0	0.0
RP11-499P20.2		0.00410509	0.0	0.0	0.003289387	0.01562063	0.03072763	0.01015973	0.01052983	0.4507144	0.0	0.0	0.0
NSUN6	ENSG00000241058	0.510997	0.6170765	0.566977	0.4528869	0.3457502	0.3971199	0.2645002	0.4632226	0.9057148	0.0	0.0	0.0
ARL5B	ENSG00000165997	1.09686	1.059985	3.294099	0.5780976	0.5274439	0.9458381	0.4356293	2.935446	0.9057191	0.0	0.8728288	0.0
PLXDC2	ENSG00000120594	0.01789258	0.07266958	1.400706	0.005087252	0.0	0.03620041	0.0	0.7592303	0.0	0.0	0.0	0.0
MLLT10	ENSG00000078403	0.3951443	0.2910276	0.2643651	0.3206309	0.2199683	0.3181258	0.1536997	0.1421507	0.0	0.0	0.5629222	0.0
DNAJC1	ENSG00000136770	0.9944372	0.9294273	0.4420212	0.328347	0.2553916	0.7500613	1.251473	0.2695085	0.0	0.0	1.062091	0.0
COMMD3	ENSG00000148444	0.2063715	0.1362848	0.3807528	0.1736709	0.2577746	0.1516632	0.3628665	0.2726052	0.4204861	0.0	0.280962	0.0
BMI1	ENSG00000168283	0.3194705	0.4008615	0.115238	0.3154785	0.2612668	0.3624229	0.1456405	0.2634697	0.0	0.0	0.0	0.0
PIP4K2A	ENSG00000150867	0.7924075	1.0197	0.7980562	0.3578658	0.3213986	0.6049757	0.07060224	1.219675	0.8110878	0.0	0.4364144	0.0
MSRB2	ENSG00000148450	0.07858283	0.09973459	0.5409391	0.1352532	0.06532889	0.06808926	0.2752391	0.7582637	0.0	0.0	0.2182072	0.0
OTUD1	ENSG00000165312	0.02366173	0.02862923	1.348729	0.07159925	0.2989752	0.0685882	0.3447135	1.132032	0.0	0.0	0.0	0.0
KIAA1217	ENSG00000120549	0.004834393	0.0	0.0	0.004360709	0.0	0.0	0.002712754	0.0	0.0	0.0	0.0	0.0
ARHGAP21	ENSG00000107863	0.03164655	0.05321742	0.3570767	0.02564563	0.0044258	0.01940692	0.05722983	0.2560994	0.0	0.0	0.4364144	0.0
PRTFDC1	ENSG00000099256	0.01427578	0.0	0.0	0.006044881	0.003152673	0.0247721	0.02511285	0.07701021	0.0	0.0	0.0	0.0
ENKUR	ENSG00000151023	0.004378652	0.0	0.0	0.0	0.0	0.0	0.002209266	0.0	0.0	0.0	0.0	0.0
THNSL1	ENSG00000185875	0.04069846	0.01029516	0.0	0.04210848	0.03224461	0.02231744	0.01349636	0.0	0.0	0.0	0.2182072	0.0
APBB1IP	ENSG00000077420	1.575547	1.616553	1.042425	1.253841	0.8942052	1.884619	0.2291044	0.665013	0.8759206	0.0	1.497508	0.0
LINC00264	ENSG00000233261	0.01708261	0.0	0.0	0.008499113	0.0	0.0	0.001344146	0.0	0.0	0.0	0.0	0.0
PDSS1	ENSG00000148459	0.05586183	0.1028284	0.04907622	0.04165636	0.05722357	0.06487683	0.08265799	0.01526776	0.0	0.0	0.4991692	0.0
ABI1	ENSG00000136754	0.945575	1.103211	0.8858899	0.8735482	0.9667417	0.9478119	0.3385077	0.8125793	1.303844	0.0	0.2182072	4.940711
ANKRD26	ENSG00000107890	0.09735414	0.06451982	0.1058893	0.1018927	0.06861967	0.1678326	0.07590622	0.128377	0.0	0.0	0.2182072	0.0
YME1L1	ENSG00000136758	1.069148	1.187159	1.361789	1.044236	0.7547782	1.346482	0.6339829	1.39386	0.7812935	4.653327	0.7183746	0.0
MASTL	ENSG00000120539	0.1014151	0.06574707	0.08132007	0.1744541	0.06025153	0.1870869	0.09057061	0.1759523	0.0	0.0	0.2819602	0.0
ACBD5	ENSG00000107897	0.359816	0.2385455	0.156643	0.1538217	0.1387557	0.378064	0.109834	0.130996	0.9313816	0.0	0.0	0.0
RP11-85G18.6		0.0	0.0	0.0	0.01327772	0.0125857	0.0	0.001099714	0.0	0.0	0.0	0.0	0.0
RAB18	ENSG00000099246	0.6222144	0.7544133	0.6593788	0.5117128	0.4282052	0.7158694	0.3203817	0.6358241	1.667718	0.0	0.0	0.0
MPP7	ENSG00000150054	0.2116997	0.07336494	0.3363418	0.2738947	0.07262728	0.3734776	0.004523462	0.1099358	0.4324885	0.0	0.0	0.0
RP11-351M16.4		0.01212005	0.0	0.0	0.007020303	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WAC-AS1	ENSG00000254635	0.2717731	0.2902739	0.3377512	0.1973613	0.2200206	0.1050748	0.04262393	0.2958991	0.4550005	4.653327	0.2182072	0.0
WAC	ENSG00000095787	1.021622	1.200546	2.066201	0.8101111	0.9789442	0.8780925	0.4485079	1.510632	0.4550005	0.0	0.2819602	0.0
BAMBI	ENSG00000095739	0.0336038	0.04550926	0.0	0.05312214	0.02461278	0.09763334	0.02999989	0.0	0.0	0.0	0.0	0.0
SVIL-AS1	ENSG00000224597	0.04742345	0.07504989	0.08940936	0.05710551	0.00879817	0.07282733	0.01171538	0.1827536	0.0	0.0	0.0	0.0
SVIL	ENSG00000197321	0.02322979	0.08399715	0.2443917	0.2059402	0.01312011	0.08634291	0.003333469	0.04325503	0.0	0.0	0.0	0.0
MTPAP	ENSG00000107951	0.04172493	0.03281567	0.12861	0.06074439	0.07239438	0.05508056	0.04063293	0.09909362	0.0	0.0	0.0	0.0
MAP3K8	ENSG00000107968	2.883817	4.995853	1.650953	0.5877352	2.384546	2.335558	0.3810773	1.922958	7.342079	0.0	1.124846	0.0
ZNF438	ENSG00000183621	0.08135919	0.1522097	0.07395358	0.06260962	0.08008615	0.1600892	0.01605377	0.0545961	0.0	0.0	0.0	0.0
ZEB1-AS1	ENSG00000237036	0.04369327	0.04335798	0.0	0.04215804	0.02459397	0.05150076	0.03759499	0.0	0.0	0.0	0.0	0.0
ZEB1	ENSG00000148516	0.4789437	0.09650645	0.0	0.4661098	0.4292685	0.3601625	0.2187368	0.03510042	0.5496317	0.0	0.2182072	0.0
RP11-472N13.3		0.0	0.0	0.02254248	0.0	0.0	0.0	0.0	0.1082151	0.0	0.0	0.0	0.0
ARHGAP12	ENSG00000165322	0.2089822	0.1764376	0.1169796	0.202554	0.2758871	0.2414405	0.04696401	0.1349977	0.7812935	4.653327	0.0	0.0
KIF5B	ENSG00000170759	0.9304062	0.8606981	1.355039	0.8255488	0.8164525	1.210489	0.4328619	1.270925	3.300727	9.306654	1.216546	0.0
EPC1	ENSG00000120616	1.964231	2.09539	0.6951199	1.983903	1.941243	2.162542	0.6774522	0.9084107	1.762349	9.306654	0.4991692	0.0
RP11-166N17.3		0.0	0.0	0.0	0.009229275	0.009273923	0.0	0.001689627	0.0	0.0	0.0	0.0	0.0
CCDC7	ENSG00000216937	0.06824879	0.0680725	0.04592249	0.06837298	0.06540417	0.1235259	0.01976607	0.04329725	0.0	0.0	0.0	0.0
CCDC7.1		0.008373739	0.0	0.0	0.01698474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-479G22.8		0.0121425	0.01761407	0.01219094	0.02648378	0.008373272	0.07616053	0.01590724	0.07957379	0.0	0.0	0.0	0.0
ITGB1	ENSG00000150093	1.116658	2.73397	2.016992	1.483151	0.8817165	1.17893	1.261358	1.090328	1.088292	4.653327	1.653958	0.0
RP11-342D11.3		0.006301674	0.0173297	0.0	0.07366347	0.007450771	0.0245821	0.001110775	0.0	0.0	0.0	0.0	0.0
NRP1	ENSG00000099250	0.0	0.0	0.0	0.005512649	0.0	0.0	0.0	0.2801836	0.0	0.0	0.0	0.0
CUL2	ENSG00000108094	0.2964356	0.2416744	0.1751471	0.2594388	0.2300159	0.3215415	0.1027998	0.1834326	0.0	0.0	0.5629222	0.0
RP11-297A16.2		0.004880372	0.0	0.02041387	0.002691605	0.009438102	0.04200235	0.003506979	0.0	0.0	0.0	0.0	0.0
CREM	ENSG00000095794	8.866218	10.38969	2.901279	4.70914	3.508433	7.402366	0.3803402	2.832964	10.62991	0.0	0.5639204	0.0
CCNY	ENSG00000108100	0.1553919	0.06792883	1.010321	0.1509953	0.1678075	0.274115	0.02847083	0.9496711	0.0	0.0	0.5001674	0.0
RP11-324I22.4		0.01120869	0.0	0.005513825	0.002707279	0.006459835	0.0	0.01110342	0.0	0.0	0.0	0.0	0.0
ZNF248	ENSG00000198105	0.04129859	0.1274972	0.05401174	0.0698066	0.08605105	0.1052704	0.04820996	0.0	0.0	0.0	0.0	0.0
RP11-162G10.5		0.01528611	0.04551965	0.0	0.04650287	0.02819078	0.0	0.01143923	0.02547231	0.0	0.0	0.0	0.0
ZNF25	ENSG00000175395	0.08019809	0.03711849	0.03938459	0.08491432	0.0468458	0.05841714	0.008477244	0.1155882	0.5496317	0.0	0.0	0.0
ZNF33A	ENSG00000189180	0.294608	0.3237374	0.09305684	0.2540029	0.3465362	0.1661448	0.1486641	0.1130131	0.0	4.653327	0.0	0.0
ZNF37A	ENSG00000075407	0.1653184	0.08633818	0.1554953	0.1909536	0.2073635	0.2234267	0.2321679	0.2474461	0.0	0.0	0.2819602	0.0
ZNF33B	ENSG00000196693	0.1533382	0.07276696	0.02060834	0.1209445	0.1020283	0.1555485	0.043303	0.01056403	0.0	0.0	0.0	4.940711
BMS1	ENSG00000165733	0.1565187	0.3034646	0.1183463	0.2218597	0.2550961	0.1267069	0.1413418	0.1151157	0.3560873	0.0	0.0	0.0
RP11-351D16.3		0.01244511	0.04027376	0.0	0.002860923	0.00549755	0.0	0.008398661	0.0	0.0	0.0	0.0	0.0
CSGALNACT2	ENSG00000169826	0.4776647	0.511423	1.369508	0.3258378	0.2285521	0.4707825	0.1899398	0.6892052	0.3560873	0.0	0.280962	0.0
RASGEF1A	ENSG00000198915	0.1390126	0.1208508	0.03254047	0.002164563	0.0	0.02314815	0.002214043	0.0	0.0	0.0	0.0	0.0
HNRNPF	ENSG00000169813	2.892514	3.162303	2.170136	2.696491	2.353043	3.40329	1.290459	1.667534	4.236793	0.0	4.690769	0.0
RP11-517P14.2		0.04111176	0.02292484	0.02487562	0.03132476	0.0272007	0.0	0.01885791	0.0	0.0	0.0	0.0	0.0
ZNF487	ENSG00000243660	0.0532673	0.03644265	0.08554883	0.03356381	0.02851457	0.02514585	0.005005117	0.02006437	0.0	0.0	0.0	0.0
ZNF239	ENSG00000196793	0.02081789	0.0	0.0	0.01344492	0.009756834	0.0	0.001248427	0.0	0.0	0.0	0.0	0.0
ZNF485	ENSG00000198298	0.03502322	0.03863869	0.0	0.03658103	0.01634537	0.03921527	0.003928266	0.01117383	0.0	0.0	0.0	0.0
ZNF32	ENSG00000169740	0.2643759	0.4782667	0.1338902	0.2640685	0.1763176	0.1742696	0.01663308	0.3231526	0.0	0.0	0.280962	0.0
CXCL12	ENSG00000107562	0.0	0.01738749	0.0	0.0	0.0	0.0	0.0	3.057537	0.0	0.0	0.0	0.0
RASSF4	ENSG00000107551	0.07960135	0.7106593	0.6758738	0.004265138	0.00204916	0.02481636	0.004111433	0.8874829	0.0	0.0	0.0	0.0
C10orf10		0.0	0.0	0.0	0.0	0.0	0.0	0.01610781	0.0	0.0	0.0	0.0	0.0
C10orf25		0.005537442	0.0	0.0	0.003544346	0.01531664	0.0	0.004148858	0.04900766	0.0	0.0	0.0	0.0
ZNF22	ENSG00000165512	0.3617041	0.2993814	0.1945596	0.3773264	0.5066077	0.3330806	0.1902212	0.1496107	0.3560873	4.653327	0.5639204	0.0
ALOX5	ENSG00000275565	0.003952994	0.0	0.8050105	0.004957465	0.7369951	0.0	0.0230226	0.3890628	0.0	0.0	0.0	0.0
MARCH8	ENSG00000278545	0.2086792	0.1059049	0.1667013	0.1768501	0.3084185	0.151904	0.1288027	0.1484926	0.0	0.0	0.0	0.0
ZFAND4	ENSG00000172671	0.1124637	0.07179721	0.0	0.1502685	0.1042771	0.09919379	0.01745355	0.02819771	0.0	0.0	0.2182072	0.0
FAM21C	ENSG00000172661	0.2736477	0.3907584	0.6044647	0.202259	0.2376637	0.3792455	0.09173496	0.6583997	0.663086	0.0	0.2182072	0.0
AGAP4	ENSG00000188234	0.01888342	0.02014147	0.02288466	0.03014878	0.0	0.05583988	0.01480854	0.07001596	0.0	0.0	0.0	0.0
TIMM23	ENSG00000265354	0.2680071	0.2029695	0.1020994	0.1866253	0.3136815	0.246837	0.2953567	0.2630619	0.0	9.306654	0.8438842	0.0
NCOA4	ENSG00000266412	0.4607505	0.687182	2.085791	0.4844305	0.5777763	0.3907179	0.2943497	2.757603	1.121642	0.0	0.8448824	24.70356
PTPN20	ENSG00000204179	0.005382548	0.0	0.0	0.005236162	0.009724399	0.0	0.001339637	0.0	0.0	0.0	0.0	0.0
AGAP9	ENSG00000204172	0.004378652	0.0	0.02654816	0.00773277	0.005896796	0.01716797	0.009198208	0.08107978	0.0	0.0	0.0	0.0
MAPK8	ENSG00000107643	0.2545703	0.1912833	0.1492642	0.1782259	0.19968	0.303638	0.1601219	0.2194695	0.0	0.0	0.280962	0.0
ARHGAP22	ENSG00000128805	0.0	0.0	0.1106525	0.0	0.02789762	0.0	0.0	0.05432043	0.0	0.0	0.2182072	0.0
WDFY4	ENSG00000128815	0.0	0.0	0.05483538	0.003977282	0.5097437	0.0	0.02473683	0.1207824	0.0	0.0	3.054901	0.0
C10orf128		0.06715404	0.1410609	0.03255971	0.04467378	0.09507867	0.09154314	0.01775729	0.131452	0.0	0.0	0.4364144	0.0
ERCC6	ENSG00000225830	0.0192725	0.01654413	0.08574821	0.02103148	0.03382276	0.0	0.009498539	0.0590248	0.0	0.0	0.0	0.0
ERCC6-PGBD3		0.02839708	0.08367053	0.0	0.02443371	0.03296238	0.0	0.01157128	0.0	0.0	0.0	0.0	0.0
PARG	ENSG00000227345	0.2036913	0.1241301	0.1114469	0.1179765	0.135817	0.1853145	0.07556448	0.09573578	0.0	0.0	0.5639204	0.0
TIMM23B	ENSG00000204152	0.1554643	0.09812802	0.08372193	0.1054751	0.1149925	0.05511939	0.09504172	0.00825976	0.0	0.0	0.0	0.0
LINC00843	ENSG00000178440	0.0	0.0	0.0	0.0	0.006607218	0.0	0.001159825	0.0	0.0	0.0	0.0	0.0
AGAP6	ENSG00000204149	0.01366881	0.01901842	0.02063511	0.01784347	0.02960309	0.0	0.01640072	0.008025747	0.0	0.0	0.0	0.0
FAM21A	ENSG00000099290	0.235634	0.2488141	0.3620721	0.1639737	0.2254115	0.3328645	0.059586	0.2471286	0.0	0.0	0.5001674	0.0
ASAH2	ENSG00000188611	0.01162542	0.0	0.0	0.0	0.0	0.0	0.002926573	0.0	0.0	0.0	0.0	0.0
SGMS1	ENSG00000198964	0.2191802	0.2685227	0.4768572	0.2137352	0.3372032	0.2224758	0.08391548	0.3375529	0.4550005	0.0	0.2182072	0.0
SGMS1-AS1	ENSG00000226200	0.03516259	0.03676035	0.05100807	0.0284431	0.06621558	0.060312	0.02442121	0.03235564	0.0	0.0	0.0	0.0
ASAH2B	ENSG00000204147	0.08377735	0.0	0.0	0.03995145	0.02059181	0.03175813	0.02244847	0.0	0.0	0.0	0.0	0.0
CSTF2T	ENSG00000177613	0.1790049	0.2657378	0.07754778	0.1726193	0.1704379	0.141064	0.04022893	0.1093395	0.0	0.0	0.0	0.0
DKK1	ENSG00000107984	0.0	0.0	0.0	0.0	0.003265771	0.0	0.004351865	0.0	0.0	0.0	0.0	0.0
ZWINT	ENSG00000122952	0.04884776	0.03058271	0.0	0.02896367	0.03546928	0.01842842	0.5663096	0.01918603	0.0	0.0	0.280962	0.0
IPMK	ENSG00000151151	0.193326	0.1115391	0.5027937	0.07280826	0.2519112	0.224874	0.04153246	0.3775614	0.0	0.0	0.0	0.0
CISD1	ENSG00000122873	0.246926	0.2649902	0.1833433	0.2500154	0.2502991	0.2621036	0.3090874	0.2621617	0.0	4.653327	0.7811294	0.0
UBE2D1	ENSG00000072401	0.6724805	0.5648545	2.650152	0.6668972	0.8530264	0.4706733	0.162442	2.437172	0.8531299	0.0	0.2819602	0.0
TFAM	ENSG00000108064	0.3690478	0.347587	0.2757362	0.3949777	0.574816	0.2705649	0.3011404	0.2237282	0.3560873	0.0	0.5629222	0.0
CCDC6	ENSG00000108091	0.2491292	0.1683725	0.3667552	0.2338928	0.3663865	0.1928292	0.1997003	0.5404233	0.0	0.0	0.7183746	0.0
ANK3	ENSG00000151150	0.1657334	0.04951917	0.01186248	0.4302535	0.1603414	0.2742851	0.001751338	0.0	0.0	0.0	0.0	0.0
RP11-388P9.2		0.0	0.0	0.0	0.002908655	0.002012779	0.0	0.0	0.008025747	0.0	0.0	0.0	0.0
CDK1	ENSG00000170312	0.0813782	0.02311358	0.04327013	0.04487661	0.008605689	0.01014775	0.3566642	0.2843139	0.0	0.0	0.0	0.0
RHOBTB1	ENSG00000072422	0.0	0.0	0.04957472	0.0	0.02647536	0.0	0.0	0.1322854	0.0	0.0	0.0	0.0
TMEM26	ENSG00000196932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.150173	0.0	0.0	0.0	0.0
ARID5B	ENSG00000150347	1.127005	0.7999549	0.4583459	1.054229	1.182742	0.9949576	0.9455831	0.106338	0.0	0.0	0.842886	0.0
RTKN2	ENSG00000182010	0.1136655	0.04403927	0.0	0.1385038	0.007340204	0.04905978	0.006754374	0.0	0.0	0.0	0.561924	0.0
ZNF365	ENSG00000138311	0.02458693	0.05038988	0.0	0.0115524	0.0	0.0	0.0	0.01593196	0.0	0.0	0.0	0.0
ADO	ENSG00000181915	0.07577587	0.1044659	0.1386772	0.04513481	0.09702517	0.2301636	0.03400572	0.1276166	0.0	0.0	0.2819602	0.0
EGR2	ENSG00000122877	0.1983386	0.1827837	0.6025515	0.01511263	0.1330019	0.04952172	0.00547285	1.522923	0.0	0.0	0.0	0.0
NRBF2	ENSG00000148572	0.5556984	0.6411602	0.7002548	0.3723619	0.505593	0.40846	0.3227791	1.033653	0.0	0.0	0.2182072	0.0
JMJD1C	ENSG00000171988	1.420136	0.8676094	2.107722	1.479389	1.866055	1.381285	0.4326633	1.008078	1.312695	4.653327	1.06309	4.940711
JMJD1C-AS1	ENSG00000272767	0.0	0.0	0.0	0.0	0.0	0.0	0.003192748	0.0	0.0	0.0	0.0	0.0
REEP3	ENSG00000165476	0.3251037	0.2382208	0.4967024	0.2896005	0.2463007	0.3432452	0.3791395	0.7868382	0.0	0.0	1.281297	0.0
DNAJC12	ENSG00000108176	0.0	0.0	0.0	0.003386564	0.0	0.0	0.002814276	0.0	0.0	0.0	0.0	0.0
RP11-57G10.8		0.00164517	0.0	0.0	0.0	0.008047546	0.0	0.001024511	0.0	0.0	0.0	0.0	0.0
SIRT1	ENSG00000096717	0.2497855	0.2562107	0.403501	0.2384649	0.3151125	0.3557495	0.08407993	0.5466483	0.8759206	0.0	0.9983384	0.0
HERC4	ENSG00000148634	0.6469937	0.4923641	0.4365493	0.4234029	0.4589434	0.6012328	0.1067376	0.360524	0.0	0.0	0.0	0.0
PBLD	ENSG00000108187	0.01028771	0.02525699	0.02525663	0.0	0.01013625	0.0	0.004502465	0.0	0.0	0.0	0.0	0.0
HNRNPH3	ENSG00000096746	1.14243	1.151232	0.4880904	1.031778	1.148999	1.126296	0.5507827	0.5704906	1.095575	0.0	0.561924	4.940711
RUFY2	ENSG00000204130	0.09871916	0.07768764	0.1218045	0.07658313	0.09979919	0.2015641	0.0295373	0.08781101	0.0	0.0	0.280962	0.0
DNA2	ENSG00000138346	0.01885999	0.01682635	0.0447806	0.008167878	0.01945924	0.05224838	0.07093511	0.01641506	0.0	0.0	0.0	0.0
SLC25A16	ENSG00000122912	0.1392607	0.1732798	0.05511467	0.1327155	0.08318563	0.1835844	0.1313905	0.07530169	1.543293	0.0	0.0	0.0
TET1	ENSG00000138336	0.005478323	0.01599314	0.0	0.01602578	0.007108934	0.0	0.01527119	0.0	0.0	0.0	0.0	0.0
CCAR1	ENSG00000060339	0.6944039	0.7509571	0.43633	0.6289249	0.6494514	0.6166768	0.5110568	0.355679	1.814306	0.0	0.2819602	0.0
STOX1	ENSG00000165730	0.0	0.0	0.0	0.008136177	0.0	0.0	0.003894328	0.0	0.0	0.0	0.0	0.0
DDX50	ENSG00000107625	0.5428358	0.3902386	0.1820499	0.4690999	0.6087078	0.6181792	0.2173306	0.067399	0.0	0.0	0.8448824	0.0
DDX21	ENSG00000165732	1.505439	1.166402	2.12458	1.941601	2.439988	1.560546	1.046223	1.738697	2.851521	0.0	2.561595	4.940711
KIF1BP	ENSG00000198954	0.09433112	0.05276463	0.149734	0.1016675	0.08258515	0.08781825	0.04882904	0.1408426	0.0	0.0	0.2819602	0.0
SRGN	ENSG00000122862	23.70987	29.08539	54.66908	14.02284	2.957384	21.1668	6.246752	35.42437	26.04866	0.0	6.61184	0.0
VPS26A	ENSG00000122958	0.5646333	0.8310192	0.9601978	0.4917635	0.4800805	0.4930341	0.1266626	0.915127	0.3560873	0.0	1.000335	0.0
SUPV3L1	ENSG00000156502	0.3020642	0.156419	0.05659824	0.2502316	0.2291333	0.2942327	0.1100021	0.1004123	1.546289	0.0	0.5001674	0.0
HKDC1	ENSG00000156510	0.004597211	0.0	0.0	0.03636594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HK1	ENSG00000156515	0.3369631	0.270757	0.5983839	0.3224342	0.2314009	0.3066438	0.06975107	0.3892264	0.4324885	0.0	0.5629222	0.0
TSPAN15	ENSG00000099282	0.0103067	0.0	0.0	0.0285598	0.0	0.03566147	0.0	0.0	0.0	0.0	0.2182072	0.0
RP11-343J3.2		0.01005694	0.0	0.0	0.00172647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C10orf35		0.04748115	0.0	0.01865438	0.1063444	0.00873268	0.09609565	0.0	0.0	0.0	0.0	0.0	0.0
H2AFY2	ENSG00000099284	0.02161608	0.0	0.03840195	0.03216955	0.0	0.01944315	0.003986125	0.0	0.0	0.0	0.2182072	0.0
AIFM2	ENSG00000042286	0.04211801	0.0	0.0	0.01332411	0.006808693	0.03364733	0.1366106	0.01396441	0.0	0.0	0.0	0.0
TYSND1	ENSG00000156521	0.211372	0.09297604	0.08064866	0.1783681	0.1262792	0.09948193	0.02908918	0.0	0.4252062	0.0	0.280962	0.0
SAR1A	ENSG00000079332	0.6781456	0.97166	0.5870285	0.3742885	0.2744149	0.6174597	0.5834077	0.5091032	0.887489	0.0	0.6546216	0.0
PPA1	ENSG00000180817	0.6862438	0.2950765	1.170656	1.046966	0.9027305	0.6013843	1.523804	0.8024674	0.0	0.0	3.717383	4.940711
LRRC20	ENSG00000172731	0.01734027	0.01674145	0.0	0.01233207	0.00270971	0.01014775	0.01415063	0.0	0.4507144	0.0	0.0	0.0
EIF4EBP2	ENSG00000148730	0.5729902	0.7298638	1.137864	0.3891438	0.2782915	0.4409052	0.2376605	0.8581226	0.4550005	0.0	0.0	0.0
PALD1	ENSG00000107719	0.0	0.0	0.0	0.003272664	0.04614222	0.05247469	0.06308866	0.0	0.0	0.0	0.0	0.0
PRF1	ENSG00000180644	4.16102	17.72164	0.0	0.3502437	0.01909098	1.357788	0.05301676	0.01593196	0.8576948	0.0	0.280962	0.0
