gene	ensembl_gene_id	Endothelial_Ovarian_cells	Granulosa	smooth_muscle_cells	Stromal_cells	T_cells
TMEM216	ENSG00000187049	0.153749584996104	0.304397870009856	0.137291993846642	0.170666125441689	0.216772265915057
CPSF7	ENSG00000149532	0.31664131354771	0.285259945685521	0.523140332561986	0.338347896739532	0.286414522829573
RP11-286N22.8		0.0199109619844135	0.0113301909106504	0.0339767816214469	0.0161595172836884	0.0258014994524103
SDHAF2	ENSG00000167985	0.49611200229719	0.334832346471763	0.328223131372035	0.331985193420807	0.724982885612785
PPP1R32	ENSG00000162148	0.0214406789305757	0.013888865908229	0.019949644454812	0.0061135135219865	0.0072757611322713
LRRC10B	ENSG00000204950	0.0001666929597028	0.0010658710300117	0.106393980171696	0.0011261533194528	0.002511620225976
SYT7	ENSG00000011347	0.0357362606460182	0.0241920031171733	0.0111874484125243	0.0129159191114248	0.0
DAGLA	ENSG00000134780	0.0031274155773649	0.0020751326724767	0.0005071618865813	0.0027502518318247	0.0021657954578478
MYRF	ENSG00000124920	0.0006522227723868	0.0293789260173113	0.0004645571683122	0.0071999763899556	0.0054951287454433
TMEM258	ENSG00000134825	1.78371393273842	4.77101563494132	1.42120560763693	2.43316791795983	2.18869003553033
FEN1	ENSG00000168496	0.0451856645863973	0.201579728831973	0.0756362108989832	0.0713961334678649	0.258329050198492
FADS2	ENSG00000134824	0.0211744046149139	0.136412270283998	0.100483482677845	0.0607880763732628	0.0186683846550059
FADS1	ENSG00000149485	0.101415232214845	0.340453928988641	0.405239313558736	0.258183784176664	0.0869498676820255
FADS3	ENSG00000221968	0.321101431041257	0.0702641480140549	1.516408629751	0.224734351233009	0.247846805878959
RAB3IL1	ENSG00000167994	0.157663783387704	0.0074254973060994	0.0162002979217606	0.104975898358822	0.0111383629619151
BEST1	ENSG00000167995	0.221658093950256	0.154926328332563	0.158837994391795	0.267120306974316	0.538621729354403
FTH1	ENSG00000167996	41.4170106515479	36.8249011042913	48.1111550487151	53.9145744334857	166.58316256707
INCENP	ENSG00000149503	0.0075996984857908	0.0222156942882646	0.0072765859630934	0.004051246401196	0.0121607561894407
ASRGL1	ENSG00000162174	0.172174967296554	0.140215544764437	0.0018345232180816	0.0125325372611236	0.040548611490109
AHNAK	ENSG00000124942	1.14196132881991	0.0961175387887438	0.759509696549631	0.498391296838695	0.6408624771745
EEF1G	ENSG00000254772	0.65120538304222	1.94194860321255	0.761863149474511	1.56765834085794	0.646660499614749
RP11-864I4.1		0.000605583810932	0.0015589351537538	0.0	0.0009491253061565	0.005135787024748
TUT1	ENSG00000149016	0.0892203106253445	0.070594065590104	0.0582950765684477	0.0377475655488134	0.0722073350923242
MTA2	ENSG00000149480	0.0772227948834611	0.0946530540440653	0.0333177368166812	0.0524177988840688	0.083023112012882
EML3	ENSG00000149499	0.442245121611317	0.0774457980082017	0.195325303517242	0.162822210095502	0.11758082188008
ROM1	ENSG00000149489	0.124537793406163	0.0122786039220172	0.0535665801485962	0.0723166937531865	0.0039680292163718
B3GAT3	ENSG00000149541	0.225973695161038	0.347968129255336	0.312438068109984	0.211190476986734	0.216104428913397
GANAB	ENSG00000089597	0.272406307364055	0.540099451867084	0.221213629611797	0.251067195403761	0.199147629598536
INTS5	ENSG00000185085	0.0492987346435645	0.0518922391019628	0.0367413064019811	0.0346451421769238	0.10503277481834
C11orf98		0.0190813419449749	0.047181709497703	0.0109025609900905	0.0194242031990473	0.108601001652359
LBHD1	ENSG00000162194	0.010148687385031	0.0038108283393592	0.0046395444776357	0.0061967765655371	0.0080482800788171
METTL12	ENSG00000214756	0.622495292629849	0.200769349053045	0.873330762560139	0.565836591130736	0.316642478275281
UQCC3	ENSG00000204922	0.215857481020555	0.371959641707942	0.283300041361107	0.269436230526975	0.183510884860609
UBXN1	ENSG00000162191	2.44130457209689	2.07072824876252	2.68567329855566	2.20164005706912	2.10035456116027
LRRN4CL	ENSG00000177363	0.0319361426518411	0.0019085341992679	0.0081708742798257	0.0975506377151335	0.0070419451612209
BSCL2	ENSG00000168000	0.0485500449231031	0.0416515070607897	0.03970394264727	0.0382517048680736	0.0333537987284665
GNG3	ENSG00000162188	0.0038902425162997	0.0059306160075468	0.0019636422516325	0.0045945119232339	0.0
HNRNPUL2	ENSG00000214753	0.166615613792836	0.221328464914819	0.150755695740843	0.115264688488332	0.158134965518322
TTC9C	ENSG00000162222	0.337761573535309	0.215869102373189	0.17616365480924	0.197809525435129	0.232633390404866
ZBTB3	ENSG00000185670	0.0148618742736271	0.0146393644845799	0.0146648173105044	0.0156888498491353	0.0118064517920193
POLR2G	ENSG00000168002	0.611882958921168	1.33714594130232	0.670434238316144	0.460562521236329	0.521011834687721
RP11-727F15.11		0.0229210864199942	0.0365185656662683	0.0335362769807015	0.0171990395087781	0.0041340443679641
TAF6L	ENSG00000162227	0.0870353421068009	0.0750039540878519	0.10308169098704	0.0853588936130548	0.0712004307388051
TMEM223	ENSG00000168569	0.162634104893939	0.166216657311637	0.205912978147794	0.0926674982385643	0.223778550070197
RP11-727F15.12		0.0201564238840616	0.0034693234829337	0.0502479257134923	0.0105874329173418	0.0076051606569393
TMEM179B	ENSG00000185475	0.822541187410581	0.48872615814589	0.427252586764889	0.31077779316456	0.577530256524889
NXF1	ENSG00000162231	3.02660716831044	0.622569883223631	3.48883759694045	1.63030858290035	0.874604954727796
STX5	ENSG00000162236	0.35134324853666	0.345471323598412	0.441240250791322	0.423811895301796	0.873539414634048
RP11-727F15.9		0.27406743421181	0.0287274918467562	0.513270037963633	0.0879565080883426	0.0466472841741991
WDR74	ENSG00000133316	0.610459596369663	0.304200337298057	0.615016754109197	0.510841779863346	0.761688016359899
SLC3A2	ENSG00000168003	4.86452224718698	1.32358142218338	2.56820626333107	3.94507011281499	4.94838667670771
AP000438.2		0.0217230009720198	0.0084822371523919	0.0178515661704116	0.0120201220502461	0.0
HRASLS5	ENSG00000168004	0.0	0.001870852361584	0.0	0.0046473221310634	0.0003653660330087
RARRES3	ENSG00000133321	0.395931281086629	0.121980251822925	0.197274767920326	0.497262749577188	1.71758404576475
PLA2G16	ENSG00000176485	0.592157209318	6.36740436589532	0.45311696913466	0.903800679064975	0.492255105424278
ATL3	ENSG00000184743	0.284454449913914	0.185261279373667	0.277382498879715	0.19272375242736	0.15660683088765
RTN3	ENSG00000133318	0.857500026635593	0.923967433089857	1.1191622856589	0.986517624198476	0.911674025869738
C11orf95		0.038856717835893	0.0938165324930538	0.0793751181554168	0.0669237343145957	0.009677279753818
C11orf84		0.0357484583451942	0.0715983862060905	0.040340098060373	0.0231927129002069	0.0185169822545894
MARK2	ENSG00000072518	0.149466144361293	0.0859095379656496	0.101367414852531	0.0870096286043495	0.185254255205583
NAA40	ENSG00000110583	0.0291566122997075	0.100771282792871	0.0063974551286495	0.0120963641094178	0.0526150866922158
COX8A	ENSG00000176340	0.829642849373357	2.54342029968886	1.70559370751594	1.10095538226659	2.12609447514522
OTUB1	ENSG00000167770	0.413268825451324	0.688032298103639	0.470385891083076	0.263549030543609	0.798533358039916
MACROD1	ENSG00000133315	0.137579107908496	0.515688197779343	0.260971601152289	0.166959956185879	0.0370436303014528
RP11-21A7A.3		0.0017820894490665	0.0	0.0	0.0005484126554707	0.002522506433022
STIP1	ENSG00000168439	1.01748219410099	1.72615085330134	1.68558815065831	2.08234583051666	1.94981094337746
FERMT3	ENSG00000149781	0.0767599142521682	0.0353106123818429	0.0976508971665169	0.0782273727760131	0.652484153850781
TRPT1	ENSG00000149743	0.112364388056907	0.126691266077753	0.228930065779515	0.143305065032429	0.075085345770636
NUDT22	ENSG00000149761	0.143133782949584	0.126902665894054	0.241878502033794	0.131747020423984	0.258066436055991
DNAJC4	ENSG00000110011	0.473545097987803	0.407799412797588	0.418486205656389	0.531444251688979	0.26986002778131
VEGFB	ENSG00000173511	0.0658032477908962	0.0973712555491502	0.108876311528954	0.083941013963134	0.0487432774717494
FKBP2	ENSG00000173486	0.945171792886587	1.41045074750416	1.21311776860374	1.10199851907671	1.58908188734623
PPP1R14B	ENSG00000173457	0.099480549232661	0.324745491776076	0.0927837253035792	0.0455938645051511	0.243645388523576
RP11-783K16.5		0.0070437049272693	0.0224251714168148	0.0029593213715074	0.0090635084722738	0.0126644448008683
PLCB3	ENSG00000149782	0.0795329210250619	0.197329437181517	0.0657431491486117	0.0584095267845742	0.0258249019104519
BAD	ENSG00000002330	0.448347803919162	0.725632432081684	0.686769341939567	0.485420985607178	0.414468530730802
GPR137	ENSG00000173264	0.121951995097896	0.0966670101061686	0.113993713991931	0.0665743234767403	0.17285117190364
ESRRA	ENSG00000173153	0.0736782163927278	0.107699584698603	0.0773838701889254	0.0358121399902187	0.0925580931187593
TRMT112	ENSG00000173113	2.10543505616241	5.62319489094135	2.21964867904147	2.40680464791631	3.67066559325367
PRDX5	ENSG00000126432	1.11508394076022	3.61730863191313	1.4870164282455	2.0913053219499	1.72330627222703
CCDC88B	ENSG00000168071	0.0163438767156738	0.0259823764463476	0.0031823149939188	0.0082371297772019	0.168912643259143
RPS6KA4	ENSG00000162302	0.0740953540458725	0.0403847703690062	0.0787845175632648	0.0392216164893483	0.0720936314263956
NRXN2	ENSG00000110076	0.0122153199985641	0.0103722822009817	0.0259901842003601	0.134941579734628	0.0048751455520206
RASGRP2	ENSG00000068831	0.020038402658747	0.0285196618294037	0.507977776180398	0.0148809440308968	0.34576481642939
PYGM	ENSG00000068976	0.0209856271119164	0.0033764531234999	0.131395890757683	0.0138757260472785	0.0099575591866969
SF1	ENSG00000168066	1.58149556399034	1.38353476886067	1.41563968359701	1.82796207783234	2.04728399835972
AP001462.6		0.0165887793008211	0.0154043308920743	0.0161365951963133	0.0131070094118881	0.0136571380638913
MAP4K2	ENSG00000168067	0.124802351502487	0.0383872788076145	0.0644454321234841	0.0346178428132555	0.0805923899984232
MEN1	ENSG00000133895	0.0742252642470234	0.135353100949636	0.0561566997760912	0.0684229322873329	0.0629593570260272
CDC42BPG	ENSG00000171219	0.0189115647942893	0.0027879723755919	0.0122373346076532	0.0062583734847851	0.0056617629856496
EHD1	ENSG00000110047	0.491907626136717	0.352994426037888	0.797931250104057	0.261886336695163	1.23928827095643
MIR194-2HG	ENSG00000229719	0.0140491169158568	0.0005662129659415	0.0101003270940901	0.0168703873304281	0.0185512220788331
ATG2A	ENSG00000110046	0.166276111874308	0.0686622923253481	0.155140247343756	0.13017574606768	0.434556483136701
PPP2R5B	ENSG00000068971	0.0913076763710487	0.0350926760763344	0.0732305385151691	0.038808186122658	0.0695828408848239
GPHA2	ENSG00000149735	0.0001907838503302	0.0005648126605648	0.0	0.0164825963054415	0.0004691140251536
BATF2	ENSG00000168062	0.0750443475394974	0.0044500217287429	0.0078003523412012	0.008428093943678	0.0092978715989036
ARL2	ENSG00000213465	1.20706991710286	0.882359124061701	0.515731851837778	0.243415179004689	0.355556269409375
SNX15	ENSG00000110025	0.0392261915829504	0.0782125581126828	0.0419686496551074	0.0534655975675463	0.0350397263758396
SAC3D1	ENSG00000168061	0.0475931228290578	0.209209772842129	0.078664297366524	0.0660488058215037	0.100526777139878
NAALADL1	ENSG00000168060	0.0790395898986429	0.067525943220663	0.135640977103645	0.12322233119059	0.0465462264309784
CDCA5	ENSG00000146670	0.0453222108081284	0.106351711887201	0.0202524251597038	0.01712012865761	0.0110653061079903
ZFPL1	ENSG00000162300	0.166687714926302	0.348570721454338	0.203964268518669	0.175356319145071	0.132731066390177
VPS51	ENSG00000149823	0.646308845942085	0.397604116987852	0.69707947018206	0.624196320757354	0.358334500702692
TM7SF2	ENSG00000149809	0.0584312270242517	3.15876061086074	0.0542671958992335	0.21974973075457	0.104567423421501
ZNHIT2	ENSG00000174276	0.0606728130210669	0.0291502131579014	0.0662487114282789	0.0832520976025379	0.152038131592042
FAU	ENSG00000149806	15.9460053022874	14.4431974487017	22.41002824613	23.4074035206498	23.0928319223629
SYVN1	ENSG00000162298	0.0849483266259371	0.0621607202450501	0.0884286683740319	0.0673375474021487	0.149775475305167
MRPL49	ENSG00000149792	0.24204997153689	0.246704985062911	0.300681055165629	0.252344109034689	0.443569084265083
AP003068.23		0.0097141770044147	0.0021683398018883	0.0172317339192484	0.002208626295615	0.0024281132782831
CAPN1	ENSG00000014216	0.139748013053482	0.288871916605739	0.310223468433001	0.175920614675822	0.341943350518956
POLA2	ENSG00000014138	0.0243885774991143	0.0744667596221407	0.0216425155440472	0.0687524723469317	0.0305054978338599
CDC42EP2	ENSG00000149798	0.346354924865182	0.0168093110520581	0.0581551831002794	0.277519515272357	0.09161777671905
DPF2	ENSG00000133884	0.290387250409235	0.411951867348747	0.265323252488662	0.451107971652807	0.456631467882517
TIGD3	ENSG00000173825	0.0139339747046053	0.0958681528615271	0.0130430330151155	0.0348862349795551	0.0152493680858883
SLC25A45	ENSG00000162241	0.0975751007131595	0.180300614833778	0.0728208829975196	0.0426929294471783	0.0574148232706449
FRMD8	ENSG00000126391	0.253535091344313	0.350009275479059	0.131746781693658	0.0833257461085561	0.411815962401217
NEAT1	ENSG00000245532	23.4412676056321	3.24263630583029	13.2412142252113	10.7739309924724	13.4461799371011
CMB9-22P13.1		0.177179072904796	0.100891250478235	0.295057592395606	0.186149943289304	0.102677732092696
MALAT1	ENSG00000251562	619.426823736723	424.992886293357	631.639151348161	511.565275096102	654.417064398046
AP000769.7		0.0083968018320132	0.0	0.0	0.0009932668281034	0.0
AP000769.1		0.252760656205823	0.260747948451323	0.172304138232091	0.213766018043343	0.290840161992486
SCYL1	ENSG00000142186	0.24182174402812	0.383560622969526	0.351923188270313	0.328358863414707	0.202707916600838
LTBP3	ENSG00000168056	0.319238909733595	0.439140188741571	0.326620186130226	0.368891296569376	0.153879348313679
SSSCA1	ENSG00000173465	0.178183336026133	0.363936338221247	0.224611307446293	0.164450488892517	0.409293897746871
FAM89B	ENSG00000176973	0.0786706664384104	0.147657246686938	0.0815799528030024	0.0768189412308382	0.147939866867627
EHBP1L1	ENSG00000173442	0.0983177916174628	0.0255467816898898	0.162147566175243	0.0417474029258093	0.0894814390411979
SIPA1	ENSG00000213445	0.125574603698714	0.243066468694134	0.102142935324989	0.0760404573347134	0.311961578427444
KCNK7	ENSG00000173338	0.0149507729350686	0.0020071757293668	0.0177267171193728	0.0078298296338391	0.0097470445186976
MAP3K11	ENSG00000173327	0.780192371361919	0.177978714043265	0.252987111401539	0.111936168203163	0.364598803471813
PCNXL3	ENSG00000197136	0.0464155985449613	0.0865984341940248	0.0298498231312335	0.0224239939853758	0.0392667652557464
RELA	ENSG00000173039	0.606143495510537	0.250062077534581	0.374866329250761	0.307043261155449	0.621667752157223
KAT5	ENSG00000172977	0.327807906734499	0.367039180324414	0.481215623380713	0.444179581268204	0.389181470084989
RNASEH2C	ENSG00000172922	0.418419339252768	1.34929389412974	0.719976510357376	0.482682838641323	0.705498761778404
AP5B1	ENSG00000254470	0.0159312209641783	0.0173665190203058	0.0140829891425337	0.0134261798338058	0.07721430745734
RP11-770G2.5		0.0147444900354803	0.0	0.0051512950573035	0.0010185323658097	0.0
CFL1	ENSG00000172757	7.66207907253899	9.31264441567456	7.12897757746	4.08661171310148	11.7568200237076
SNX32	ENSG00000172803	0.0089470155851463	0.0178677865312254	0.003916028951153	0.0084060400292999	0.001248650989032
MUS81	ENSG00000172732	0.178264539058114	0.139804536580422	0.250119824797266	0.129201776231888	0.162797295549558
EFEMP2	ENSG00000172638	0.140907022459823	0.514012940158431	0.467284760944164	0.58580965069325	0.0669935212107367
CTSW	ENSG00000172543	0.0336246954127828	0.0129895667978453	0.0111046585738918	0.0142847373689386	3.3420447156177
FIBP	ENSG00000172500	0.361643571422333	0.828594788630107	0.44143321767143	0.333782760059936	0.423703199412981
CCDC85B	ENSG00000175602	2.93672997574871	0.940071417408803	1.53145532517969	1.0065267050336	0.694403501298823
FOSL1	ENSG00000175592	0.267143866088475	0.0327474398079585	0.0954221463943676	0.0724395374904047	0.0482034162324875
C11orf68		0.0642694170226598	0.0473260815174253	0.0535652877897768	0.0544517001849926	0.0478385652842367
DRAP1	ENSG00000175550	1.02246786772333	1.33287452661514	1.36113657059123	1.0958546428823	1.57839195415258
SART1	ENSG00000175467	0.218456486760697	0.261392792356337	0.275683468599716	0.213746259491346	0.308924230064114
EIF1AD	ENSG00000175376	0.191120796612733	0.693065601402492	0.235236633420413	0.273029727296426	0.356395184627807
BANF1	ENSG00000175334	1.39160421523482	3.88102917347343	1.52587118620094	1.63628179981397	1.43872214963225
SF3B2	ENSG00000087365	1.15357272086635	1.44089444000097	1.3699570400617	1.11405903754349	1.96179012728287
PACS1	ENSG00000175115	0.113422793545579	0.382585088568796	0.0755872498481543	0.0688531180183978	0.145531721906839
RP11-755F10.1		0.0014527966044075	0.0	0.0	0.0036682651024837	0.0
KLC2	ENSG00000174996	0.0377618695960029	0.10695630952429	0.138727529338294	0.0855280188423499	0.092639662337969
RP11-755F10.3		0.0061835756333924	0.001791428826197	0.01573870995993	0.0264882304695642	0.0005842356853493
RAB1B	ENSG00000174903	0.26750574879099	0.224719328814188	0.293399667851975	0.19374225958779	0.266204984769382
RP11-867G23.3		0.0017668483585005	0.0	0.0042347908204408	0.0001605407465497	0.0
CNIH2	ENSG00000174871	0.0048622843564666	0.0	0.0008633892067024	0.0021359423015831	0.0120400177504647
YIF1A	ENSG00000174851	0.333044766421455	0.489898709137403	0.571400896300231	0.379875972211915	0.35658091844526
CD248	ENSG00000174807	0.0160125367200298	0.0035943606793644	0.077473957278411	0.0356938136634781	0.0204172936108505
RIN1	ENSG00000174791	0.0662993579273134	0.001967807412932	0.0129003984819749	0.023730851813005	0.0352629752410841
BRMS1	ENSG00000174744	0.302679443014222	0.287835019187247	0.260501706012731	0.179808818452664	0.572989711463909
B4GAT1	ENSG00000174684	0.1420975887062	0.244247250462478	0.118592754369261	0.106033803118763	0.0505423264146461
RP11-867G23.8		0.0004286757315008	0.009208712735562	0.0052591294941243	0.0026151266612103	0.0036030116229932
SLC29A2	ENSG00000174669	0.0063316641656585	0.0184552259990743	0.0346081466556115	0.0003997466658195	0.0011631236756383
NPAS4	ENSG00000174576	0.0030122626311974	0.0	0.119949714652296	0.0018401805878242	0.0
MRPL11	ENSG00000174547	0.397892724434558	1.06002613853641	0.492373535215934	0.397734596142122	0.365503866897137
PELI3	ENSG00000174516	0.0083756742208145	0.017093337858678	0.0205128517164831	0.0227431546550047	0.0021693674246652
CTD-3074O7.5		0.0409561978511346	0.0573217130321128	0.0337402877440002	0.0270085208237013	0.0195623628781289
DPP3	ENSG00000254986	0.038380968413875	0.108543041676499	0.0360766915426187	0.0269437425231882	0.0931564494612037
BBS1	ENSG00000174483	0.0106574058683525	0.0220473407435628	0.0106797135951524	0.0081504281441453	0.0058585862178974
ZDHHC24	ENSG00000174165	0.13794329284112	0.147220595061154	0.0649456680734781	0.0419593632476535	0.153483843910475
CTSF	ENSG00000174080	0.440343571549779	0.356792584154648	0.959860718574687	1.15168630921459	0.0944984084743498
CCS	ENSG00000173992	0.196023918688226	0.409707752182095	0.299705899217982	0.354579444784086	0.164751126950558
RBM14	ENSG00000239306	0.27306608042725	0.265573718161375	0.301545371685437	0.295770010412239	0.713738648737283
RBM14-RBM4	ENSG00000248643	0.0158670896342548	0.0253193230417056	0.0137905667395711	0.0213724458469159	0.0294972557469713
RBM4	ENSG00000173933	0.641154946546517	0.412605434677944	0.36577434063724	0.377235655495115	0.45631315883966
RBM4B	ENSG00000173914	0.264838976472132	0.269759601595244	0.279247405095303	0.402188591000295	0.292262016133725
RP11-658F2.8		0.0321403393261173	0.0403022870688264	0.0352684027015669	0.0298768879979813	0.0205865115628787
C11orf80		0.033461570085903	0.0814886235590081	0.0300346764154201	0.0209771745227106	0.042981037112916
RCE1	ENSG00000173653	0.130334476910513	0.22390487009055	0.159713202179484	0.122015569360288	0.361094226424793
PC	ENSG00000173599	0.0091862274932487	0.141050865687209	0.0055828193602402	0.0162799090368928	0.0084210018686654
LRFN4	ENSG00000173621	0.0082620178948103	0.0638591221482052	0.0242077409684818	0.0052890531751149	0.0061637013757398
SYT12	ENSG00000173227	0.0003204267777069	0.0119319853745109	0.0005128663814856	8.71585522316015e-05	0.0015461082274091
RHOD	ENSG00000173156	0.0573633969066032	0.078270052363889	0.0364935692520277	0.090172356446731	0.0084625486547556
KDM2A	ENSG00000173120	0.672743382077083	0.215750157293161	0.288297844089374	0.231622746818814	0.435251775832354
ADRBK1	ENSG00000173020	0.172912429196646	0.0920432247768388	0.0396107400238214	0.0338233578452303	0.211589161238325
ANKRD13D	ENSG00000172932	0.13694888698828	0.143817102361939	0.118452237070532	0.0849069931275158	0.226002682244734
SSH3	ENSG00000172830	0.0927184517532731	0.0719125729213195	0.085958150380162	0.114585674256811	0.0322654282291505
RAD9A	ENSG00000172613	0.242683438088081	0.117473334561516	0.19992053582608	0.142082956659313	0.255989597991037
POLD4	ENSG00000175482	0.151553831117512	0.3388314684355	0.175120446593647	0.180544749517007	0.225032271781442
CLCF1	ENSG00000175505	0.0573038907994155	0.015954858648153	0.0449237791719902	0.117860981371855	0.0729454770138164
PPP1CA	ENSG00000172531	0.552685727575983	1.37715690251307	0.56403102404618	0.300830792085303	2.35264476205856
TBC1D10C	ENSG00000175463	0.0128065730508376	0.0060756746577022	0.0031332013055008	0.0023931085483279	0.562981048181865
RPS6KB2	ENSG00000175634	0.236299134534393	0.267139835655053	0.441917900999694	0.23509476306159	0.576419248899716
CORO1B	ENSG00000172725	0.38858082124927	0.48355675913585	0.533141834154889	0.249423422787615	0.359322093241257
CABP4	ENSG00000175544	0.0151704352243981	0.0024302923072921	0.013926675207831	0.0050549050391938	0.0030672307177821
TMEM134	ENSG00000172663	0.530907872874056	0.778291998836412	0.404168114205732	0.315505388218296	0.363172998393773
AIP	ENSG00000110711	0.428432597731678	0.383519214878674	0.655129914197286	0.430909627619909	0.602889768207477
PITPNM1	ENSG00000110697	0.0113952799827453	0.0416228453507854	0.0387046705562864	0.016444664087818	0.0778027724763324
CDK2AP2	ENSG00000167797	0.463550221577242	0.706831082628681	0.651088109136993	0.383526867782811	1.60890293312332
GSTP1	ENSG00000084207	2.10393063889143	8.97297962766133	4.75406745559589	2.84896448238796	2.6802295565759
NDUFV1	ENSG00000167792	0.566026552973107	1.04591918197894	1.0629302815512	0.687098711525458	0.476350876778581
RP11-655M14.13		0.003867415820417	0.0002491607021747	0.0084223694415984	0.0032318463514806	0.0
NUDT8	ENSG00000167799	0.0658658308698136	0.048911832386921	0.0643691713265198	0.036800090876454	0.0282836639881976
RP11-119D9.1		0.0002163799725794	0.0001725097442129	0.0013383271284912	0.0028931944164565	0.0029770108004998
UNC93B1	ENSG00000110057	0.0943929051246157	0.0418983386090825	0.0648756199297573	0.0212736037352452	0.133495025503949
ALDH3B1	ENSG00000006534	0.0050391313589623	0.0068233976118436	0.0409611794707026	0.003135096505267	0.0417986144565041
NDUFS8	ENSG00000110717	0.362798082050712	1.53101122169952	0.662257300822109	0.335462758694829	0.726394247913066
TCIRG1	ENSG00000110719	0.287856758110124	0.11644637064883	0.191516687825086	0.109227873471768	0.415470868579684
CHKA	ENSG00000110721	0.227576316427657	0.342496045113461	0.0782715068049761	0.195270223481706	0.0872397577839752
KMT5B	ENSG00000110066	0.348083866042174	0.402085595552176	0.359032435471305	0.395185961309259	0.299836632502818
C11orf24		0.0185505086348549	0.0473771809648897	0.0528305031123429	0.0424434797667606	0.0473620802040637
LRP5	ENSG00000162337	0.255199162488568	0.560314144738108	0.0508209932130487	0.0892208194841519	0.0632705370678631
PPP6R3	ENSG00000110075	0.253894569735846	0.284078611676734	0.201205053437328	0.306254460867564	0.235949870582248
GAL	ENSG00000069482	0.0014737948605084	0.0638931656010511	0.0151864775427099	0.0023763402427517	0.0383980084345279
MTL5	ENSG00000132749	0.0077981244557575	0.029427913812061	0.0003711605574504	0.0039343017394611	0.0120373622475841
CPT1A	ENSG00000110090	0.17048838686171	0.276273399323804	0.108639205582014	0.0610696141062104	0.135207543838066
MRPL21	ENSG00000197345	0.418321384467272	0.820503620281159	0.529516049531902	0.57401496349377	0.77725983594421
IGHMBP2	ENSG00000132740	0.078607581397074	0.0623305186630074	0.115228852075422	0.0648075789153493	0.0779435342158579
MRGPRF	ENSG00000172935	0.0157714624619926	0.0025382632008216	0.642910510297647	0.126802087837258	0.0146252911526562
MRGPRF-AS1	ENSG00000256508	0.0001617268128144	0.0002525268467603	0.0539114122259794	0.0051164070672891	0.0010720214391171
TPCN2	ENSG00000162341	0.027540748170948	0.0270187474006502	0.0405907918879834	0.0306900989880097	0.0438594436000246
CCND1	ENSG00000110092	0.176424638460647	0.0061302673698284	0.630619281665802	0.0058151996023309	0.0817487718368328
ORAOV1	ENSG00000149716	0.0721243033072094	0.0814022338390597	0.108507167862778	0.0590048307714233	0.0796446087829155
ANO1	ENSG00000131620	0.0043800643154424	0.0	0.255434984778671	0.0021733617998498	0.0070036360408592
FADD	ENSG00000168040	0.0677540597995251	0.181188356286227	0.0729816857950099	0.0742914443763092	0.286616247095587
PPFIA1	ENSG00000288198	0.143186366469379	0.291671826524032	0.129017257420129	0.152308237617569	0.265858973658303
AP000487.5		0.0128512032064829	0.024637112107319	0.0215267608224352	0.0274047671451737	0.0583408303345615
CTTN	ENSG00000288401	0.844324531821842	1.30281822390682	0.828658158129307	0.82736738332138	0.0819334900172887
DHCR7	ENSG00000172893	0.0940265376742737	0.499126728232126	0.0648839522722549	0.260862114631798	0.433833297237038
RP11-660L16.2		0.0620199833065517	0.183904058411367	0.107548505766399	0.0620537044901011	0.242968208380426
NADSYN1	ENSG00000172890	0.0941346928022789	0.153701445153269	0.0880829744333678	0.0664427534301025	0.105986285915615
FAM86C1	ENSG00000158483	0.0106168209614111	0.0542395908576743	0.0143559237416876	0.0068799481316508	0.0106693864241596
RP11-849H4.2		0.0288484215797636	0.0266828934166426	0.0383034553255604	0.0395995756964181	0.0489657566113647
RNF121	ENSG00000137522	0.0588293545819894	0.106100699405149	0.118219222555525	0.076088032278317	0.128984675248099
IL18BP	ENSG00000137496	0.0833820832141155	0.0046462141228524	0.0145887454648027	0.0068492522718313	0.0619953116674477
NUMA1	ENSG00000137497	0.408269117419227	0.40579293010846	0.296763719640145	0.260747882497656	0.223970234257638
RP11-849H4.4		0.0369069189066404	0.0009570083556128	0.0085059116348367	0.0043612947497019	0.0074166666944361
LRTOMT	ENSG00000284922	0.0822386865108309	0.0384468796026342	0.0741583979059443	0.0504540299359595	0.0228163029824723
LAMTOR1	ENSG00000149357	1.05685950338008	0.828096550372019	0.809174987644884	0.784553957700235	0.927743927632107
ANAPC15	ENSG00000110200	0.178570306389412	0.487217349860485	0.258887442767884	0.1461109680613	0.177941712430025
FOLR2	ENSG00000165457	0.0	0.0033164360727266	0.0	0.0015637076629449	0.128400073614671
INPPL1	ENSG00000165458	0.0659716550947431	0.0984229396571875	0.0653345561444535	0.0808875154032184	0.0525438715115949
CLPB	ENSG00000162129	0.018003651614004	0.0254140838926472	0.0192048274020576	0.0134442477248771	0.0461680432372673
PDE2A	ENSG00000186642	0.511886677957994	0.01105521233565	0.0264662336468652	0.0032865981669792	0.0482663264993435
ARAP1	ENSG00000186635	0.0660753338666301	0.240660841549006	0.0730712414331599	0.082454253378951	0.162218324255532
STARD10	ENSG00000214530	0.0924504487064293	0.0739225137673366	0.122385128518709	0.165422909631605	0.179584140960497
ATG16L2	ENSG00000168010	0.166449706231395	0.0597165319569604	0.169791672085522	0.160810169363351	0.125593958198881
FCHSD2	ENSG00000137478	0.163789509018043	0.278983810099365	0.157193149176757	0.101651533647166	0.109426699469543
RP11-800A3.7		0.0	0.0047334843275135	0.0035897247424784	0.0014297354256351	0.0
