gene	ensembl_gene_id	Enteriendocrine	Enterocyte	Goblet	Paneth.like	Progenitor	Stem.Cell	TA
SNX13	ENSG00000071189	0.838720654501193	0.773515817599601	0.417532843048632	0.561398155512923	0.473807657076131	0.398637336914006	0.349425321482328
HDAC9	ENSG00000048052	0.462264497689483	0.0660334848391894	0.0014237930147054	0.0	0.0008171870623765	0.0	0.0
TWISTNB	ENSG00000105849	0.100437036950192	0.189434161132979	0.267630719249097	0.263238184931151	0.522870858319883	0.549828085403088	0.664627943321411
MACC1	ENSG00000183742	0.281616406742348	0.185883277054968	0.177123905217238	0.142125551543028	0.191036233311048	0.241457743556351	0.167962346664511
CTA-293F17.1		0.100437036950192	0.0981165997698309	0.291436237709718	0.226774350643774	0.279674533114445	0.302671413428673	0.306891938500123
ITGB8	ENSG00000105855	0.290721324371277	0.146942248492418	0.1877765004792	0.0535949800048378	0.168816565925786	0.49169448711395	0.20009156491316
SP4	ENSG00000105866	0.305402218638809	0.061315757672734	0.0666699217310091	0.242717361329855	0.0354081797036125	0.0579958161588435	0.0879859018209243
CDCA7L	ENSG00000164649	0.235926915192322	0.175517680281863	0.395162268588391	0.321275217150516	0.443941533965982	0.622346622757122	0.744531397826314
RAPGEF5	ENSG00000136237	0.636519935225893	0.208575000426249	0.299129824502585	0.325336981517194	0.172729415163498	0.131323880490922	0.185713906640596
TOMM7	ENSG00000196683	7.52891818676113	5.69577997273874	8.31338401425012	6.29492512715996	6.91467053031419	7.70650724645409	6.40829467405982
FAM126A	ENSG00000122591	0.0	0.0010318041609448	0.0027169841812356	0.0028408772354089	0.00070761995568	0.0130443621732756	0.0085042599238127
KLHL7	ENSG00000122550	0.0	0.128367358064507	0.0790115412816239	0.0790097143936722	0.116300126565521	0.117095637802407	0.107405311472825
NUPL2	ENSG00000136243	0.0	0.227881661910324	0.184268193212721	0.24650868699398	0.318513701537547	0.440595450788022	0.275742668228045
MALSU1	ENSG00000156928	0.0	0.513790812964949	0.705639704547151	0.782472638040023	0.932633712334274	0.881645758978693	0.983614840734478
TRA2A	ENSG00000164548	1.22465975943987	1.05185344602647	1.315916645501	1.42025826014539	1.1812290676961	1.34728291086496	1.17877670959367
CCDC126	ENSG00000169193	0.0	0.0983837282222324	0.165650507959632	0.171438554541423	0.108694150289827	0.160027919007689	0.0806328606989367
FAM221A	ENSG00000188732	0.344837593109511	0.292441402472412	0.495850129211433	0.358336747031993	0.366065927464639	0.753334353212388	0.418720453422221
STK31	ENSG00000196335	0.0	0.0102537964042974	0.0027342045235759	0.0078295846855058	0.0164698593239695	0.131401888286052	0.0065864515466042
MPP6	ENSG00000105926	0.0	0.0034632495281048	0.0325458266087111	0.0216089659149385	0.0223333881055222	0.0427789115737086	0.0403581526586692
OSBPL3	ENSG00000070882	0.0	0.0368914493783617	0.0476288505471168	0.0539323003829403	0.0434016677649861	0.0	0.080504573157968
CYCS	ENSG00000172115	4.62769234899886	6.29182247960176	5.29198832206304	6.18805613042668	6.58066891611814	4.5111747927049	6.22946576438322
C7orf31		0.213108744909243	0.187537195098929	0.0933208481725878	0.188177114959453	0.285924102151239	0.276059408387171	0.225020281550381
CTD-2227E11.1		0.0	0.0113457032160663	0.0186181270372424	0.0	0.0031851382487323	0.0353805911775579	0.0
NFE2L3	ENSG00000050344	0.100437036950192	0.191852734756152	0.170085317133222	0.154180842966185	0.284398201662191	0.320540739392019	0.347652716003408
CTB-119C2.1		0.0621285481314066	0.0451968016266972	0.0239144051234414	0.024609029225399	0.0340261783700304	0.0189723177995222	0.0194122047123237
HNRNPA2B1	ENSG00000122566	6.00024270931398	5.12453291008057	5.58383723301254	4.61171929302833	4.92327343958556	4.8044111103432	5.59826348038463
CBX3	ENSG00000122565	1.75103861953223	1.33094104870177	2.05087597956553	1.82468927470451	2.12461352245733	2.13809268705447	3.01144358533983
SNX10	ENSG00000086300	0.0	0.0119629008874505	0.0453171105681981	0.0720372224650069	0.0755924160404008	0.143720437847075	0.178553118060062
AC004540.4		0.0	0.0148793375321057	0.0338481794340295	0.0037226435322293	0.0137068990765715	0.117246538729289	0.0068591588402189
AC004540.5		0.0	0.0025179070735267	0.0202359108517255	0.0035632051320029	0.0038843608950638	0.0672845741621986	0.0172846818602065
SKAP2	ENSG00000005020	1.08669572252634	1.03481036330605	1.08512950444818	0.910653357609123	1.09910684803481	1.04430283528005	1.16241373148714
HOXA1	ENSG00000105991	0.0	0.0437777632868606	0.0363423146655525	0.028197918639137	0.0426790503840893	0.0075883516441676	0.0161397090529105
HOTAIRM1	ENSG00000233429	1.82683398576054	0.623454250565778	0.885569856660738	0.601000375900198	0.79723335213157	0.555940353073224	0.538240440716891
HOXA2	ENSG00000105996	0.0	0.0378411495067657	0.0475959406722597	0.0305019834899999	0.0612540925247696	0.10781767726732	0.0436982309239028
HOXA3	ENSG00000105997	0.424875445889056	0.368872699626436	0.425167099301335	0.186728903970278	0.441218193216351	0.857903584858927	0.310880157542339
HOXA-AS2	ENSG00000253552	0.0	0.0868476551972218	0.0565918131067731	0.0665277494880876	0.134401823574287	0.114643292496359	0.209279544176147
HOXA4	ENSG00000197576	0.0	0.0642205265235072	0.075111542863099	0.0449991681120995	0.0852047599068562	0.071685323206409	0.0841143327313701
HOXA-AS3	ENSG00000254369	0.0	0.0842828886842509	0.304567531374115	0.0218775561227448	0.0896189592493514	0.133803235275447	0.0635748240664223
HOXA5	ENSG00000106004	0.0621285481314066	0.434318069280878	0.347114774480388	0.398315874794001	0.434841650062408	0.717189627371736	0.397825213217743
HOXA6	ENSG00000106006	0.646175479735827	0.11537995159821	0.0804176239007469	0.153236916570287	0.149036571468818	0.254040599363474	0.142619905705025
HOXA7	ENSG00000122592	1.59816277703996	0.465164658812026	0.459370708569567	0.318235809960425	0.663762102187566	1.01176021342559	0.423152152090346
HOXA9	ENSG00000078399	1.40571171418734	0.623155169049987	0.634317817109971	0.511106644495551	0.758912505839986	1.59035164367217	0.774803511217407
HOXA10-AS	ENSG00000253187	0.173798367060915	0.343313762854816	0.329793730133172	0.226489098084544	0.386701124299982	0.203670322444897	0.228868328914631
HOXA10	ENSG00000253293	1.41822168138218	0.738252803262834	0.653799269009277	0.909571066882773	0.868525492629622	1.30104752070337	0.851619634662289
HOXA11	ENSG00000005073	0.811258755413017	0.0438910200422077	0.0935534268353286	0.0666923713890034	0.0859875941930554	0.102495930058988	0.0907838307905733
HOXA11-AS	ENSG00000240990	0.94353547075635	0.372732200371323	0.461365903142731	0.337378781982599	0.559326195635846	0.477821486065146	0.43810028930249
RP1-170O19.14		0.0	0.0109496588239176	0.0	0.0	0.0025840989078781	0.0	0.0064702668401325
HOXA13	ENSG00000106031	0.0621285481314066	0.424166803592543	0.156936828616907	0.278746439901745	0.240322552334104	0.126376870403479	0.305258720753621
HOTTIP	ENSG00000243766	0.196539472900497	0.360882230308981	0.148490224919031	0.18907415479247	0.298552406359594	0.128272549870661	0.276449281181147
EVX1	ENSG00000106038	0.0	0.0	0.0	0.0169079468075529	0.0006429647919922	0.0	0.0
HIBADH	ENSG00000106049	1.2928669603191	0.503571951777032	0.511908128602001	0.522792204778259	0.867974699554195	1.15005175326932	0.961271829681392
AC004549.6		0.0	0.0012713289245173	0.0	0.0	0.0064472265711988	0.0	0.0052752809058222
TAX1BP1	ENSG00000106052	2.37531469259413	2.08111125940494	1.82598957952708	2.21664181116908	1.70918353078283	1.69555894324307	1.5911144582262
JAZF1	ENSG00000153814	0.0	0.0090111988240467	0.0074867253772335	0.0104892283677443	0.0068139161571973	0.0	0.0036552966675992
TRIL	ENSG00000255690	0.0	0.0	0.0113756814258534	0.0	0.0042064495557621	0.0262513352884098	0.0031216080708113
CTB-113D17.1		0.0	0.0410286331799587	0.0105747170368326	0.0219153654621391	0.0161536813978146	0.0223589727033646	0.0121382191175256
CPVL	ENSG00000106066	0.0	0.0	0.0	0.0	0.0037065660746943	0.0	0.003371996434121
CHN2	ENSG00000106069	0.907644185189487	0.186992013893075	0.260869655941089	0.280225438543016	0.0762072539829789	0.153112067791072	0.0684100676284797
AC007255.8		0.0	0.0358042171293384	0.0227178586567973	0.0121090719801914	0.0228596100677963	0.0153558406506185	0.0297692625359552
PRR15	ENSG00000176532	0.989754269229352	2.32936897927018	0.810301994048494	1.27406748708013	1.2599892779818	1.01441599010046	0.827591971040717
WIPF3	ENSG00000122574	0.0	0.0032010001752624	0.0068111419927712	0.0197701300571162	0.0406455097859302	0.0580714956234537	0.0315507158436759
SCRN1	ENSG00000136193	0.0	0.0	0.0132609772896582	0.148598067801881	0.002342486892666	0.0600372136726002	0.0
FKBP14	ENSG00000106080	0.0	0.0760699781856906	0.194172188568771	0.199932299511666	0.101360575650844	0.0799282687382202	0.0894146415231291
PLEKHA8	ENSG00000106086	0.0621285481314066	0.0852901454775374	0.155958716477596	0.208319963897362	0.0907907987260039	0.0843445341388957	0.0583715438649461
MTURN	ENSG00000180354	0.0	0.0709771259763655	0.133132656082586	0.0668532961622107	0.0539372995708765	0.197094296459685	0.109226039601725
AC007036.6		0.0	0.0093462587010526	0.0015505822642619	0.0112553975149271	0.0113838668453737	0.0	0.0081869520419343
ZNRF2	ENSG00000180233	0.333116528603272	0.967910172543041	0.36227364588109	0.363557087571125	0.509667096497391	0.254666335749369	0.440042237237184
LINC01176	ENSG00000281404	0.0621285481314066	0.0459588709947684	0.0106324635494974	0.0223849773560327	0.0155348657400863	0.0247602006918689	0.0121243678800181
NOD1	ENSG00000106100	0.0	0.0677250186282273	0.149623964141899	0.0549409109933101	0.0560581850978664	0.0885994772414199	0.0758236012953404
GS1-114I9.1		0.0	0.0096651347602375	0.0	0.0119361032757752	0.0014167798921762	0.0	0.0046645275485801
GGCT	ENSG00000006625	1.55328758246176	1.30798316682561	1.62371935593207	1.44879325681375	2.55999950350093	1.9655056722079	3.4674213911929
GARS	ENSG00000262473	0.753922131465563	0.443881192020089	0.865268597986576	0.489227440989793	0.625032032309196	0.459710586280217	0.725250396163026
INMT	ENSG00000241644	0.0	0.0076777356291413	0.0083972913036852	0.0	0.00058086577448	0.0	0.0
FAM188B	ENSG00000106125	0.0	0.0339141668925479	0.0204272867070122	0.0159870462110056	0.0258947460042636	0.0348509309882922	0.0333477786208826
AQP1	ENSG00000240583	0.282107702187275	0.126468261013929	0.107299225760808	0.0725014429286711	0.373280699107051	1.31313189285894	0.592304720087355
LSM5	ENSG00000106355	2.48167919231836	2.02713992984025	2.6490728661467	2.97857910618656	3.49060139765238	3.04289525052327	4.74719035995646
AVL9	ENSG00000105778	0.359105057982095	0.719271774373563	0.537243560351824	0.408356289140737	0.494842119246768	0.52493526696072	0.461666395160847
RP11-225B17.2		0.0	0.0118613908929809	0.0507658099342864	0.0153668384624134	0.0270854538778274	0.0106511765585741	0.0425752545783683
LINC00997	ENSG00000281332	0.0	0.0096247701653649	0.0188449388152666	0.0134474798477176	0.0116865264490345	0.0230045320279754	0.0202596563108604
RP11-265E18.1		0.0	0.0	0.0022582444224854	0.0062196915096827	0.0010272626286314	0.0	0.0
KBTBD2	ENSG00000170852	0.0621285481314066	0.242467696521865	0.262028972431504	0.22691245778792	0.197477020041639	0.244544187424924	0.308999672929217
FKBP9	ENSG00000122642	0.523524385593511	0.513067903328097	0.543533800886141	0.412976557480283	0.523409831263296	0.442637667602099	0.355209337382065
NT5C3A	ENSG00000122643	2.12733405257849	1.90073509624039	1.66847021495176	2.09281129842165	1.38277665426045	1.3768766993147	1.25316556082036
RP9	ENSG00000164610	0.371719169015158	0.170617037480333	0.235585984613005	0.195794145137309	0.328730437480034	0.557977870248269	0.368399293579124
BBS9	ENSG00000122507	0.100437036950192	0.016148707517711	0.0583212583361577	0.0347340966661457	0.031631902767817	0.0690575319789099	0.0484655796475461
DPY19L1	ENSG00000173852	0.0621285481314066	0.171941349027284	0.0836697542354979	0.0912995614685932	0.154327753338271	0.094227629802586	0.15082489091539
HERPUD2	ENSG00000122557	0.23242268840177	0.309030925052412	0.333836448405243	0.308923083016826	0.268065860136444	0.291457155128209	0.307499047330806
RP11-379H18.1		0.0	0.0845884077661327	0.0898802084656606	0.0955877429197235	0.132286695843047	0.115316427885166	0.0893783092848653
SEPT7	ENSG00000122545	1.19329099114742	1.15578250691644	0.994304056116262	1.44575379734466	1.49559767592998	1.37404641823253	1.85496203432532
EEPD1	ENSG00000122547	0.213108744909243	0.184208609589748	0.205367464794234	0.126908883313646	0.247566250622678	0.859572409045448	0.206015561884587
KIAA0895	ENSG00000164542	0.420228436687977	0.0159281673396917	0.0492729149433302	0.0190084421687158	0.0249032239607377	0.0794121088145172	0.0161776452930734
ANLN	ENSG00000011426	0.0	0.0327098941441941	0.0446743887314358	0.0075506299005231	0.0117043118055213	0.0124845410127387	0.444107707763552
AOAH	ENSG00000136250	0.0	0.103652938889023	0.0143099349453456	0.0402610813964519	0.0145845184653418	0.0238730878324023	0.0108363895796237
EPDR1	ENSG00000086289	0.296976509850688	0.201537080552037	0.108242845851663	0.304697490627385	0.17923116974774	0.236592843032877	0.190726853946043
STARD3NL	ENSG00000010270	0.434190741625238	0.347436667957027	0.370028742143215	0.545711675136943	0.486740812369853	0.537531291619836	0.623211068574659
VPS41	ENSG00000006715	0.319342800463443	0.270856400520829	0.343298857099507	0.242551798137043	0.305559304054964	0.279162046293748	0.235412689337405
POU6F2	ENSG00000106536	0.0	0.0103880976000861	0.0	0.0038539183876388	0.0012028115120263	0.0	0.0059612974742768
YAE1D1	ENSG00000241127	0.355789240280421	0.24064918911179	0.421543499215401	0.298017983492998	0.35450880101676	0.347754734141168	0.296666127117967
RALA	ENSG00000006451	0.73620232607809	1.17839540797032	0.923083992737518	1.78901017904349	1.29583160629753	1.10730956565674	1.3613088667963
RP11-467D6.1		0.0	0.0545323455037438	0.0332442678646297	0.035274941891516	0.0469124625923473	0.0434494197750066	0.0558435147822953
CDK13	ENSG00000065883	0.38231024694385	0.282429851305662	0.398114502425387	0.267074074091709	0.30404380135785	0.325435284286942	0.260297588779067
MPLKIP	ENSG00000168303	1.97302236062516	1.08907705665383	1.29493470057782	1.64787023452503	2.04621126229652	2.0604152557967	2.06405374760304
SUGCT	ENSG00000175600	0.0	0.184737844014489	0.0437234786789234	0.0184894830260749	0.176974519682196	0.0811939600386254	0.119496041979635
C7orf25		0.0	0.0076345874042168	0.0054692141050732	0.014065712918924	0.0110724448067607	0.0143821207184833	0.0019335267158524
PSMA2	ENSG00000106588	3.6771841587128	2.12231385912001	2.78001408616841	3.46136550834067	3.8452658714069	3.56863556060359	4.00010297787419
MRPL32	ENSG00000106591	0.904170714387844	0.972225445499447	1.10642302928943	1.36750703992928	2.0404269508171	1.61903187609545	1.83798265422671
AC005537.2		0.0	0.0	0.0	0.0062305330871845	0.0034435296273612	0.0	0.0
HECW1	ENSG00000002746	0.0	0.009321986575192	0.0052380762214206	0.0290967060075495	0.0182765139852432	0.0	0.0049087322574337
STK17A	ENSG00000164543	0.154658822048398	0.636495488744272	0.757124993869972	0.909651148667579	0.278356606629373	0.202381764798049	0.317976958297848
COA1	ENSG00000106603	0.175179696114661	0.387456092979107	0.455406249808314	0.549467219265205	0.632825714384104	0.529689994592316	0.751973387073042
MRPS24	ENSG00000062582	0.0	0.0130119919886292	0.0063834951824039	0.0114890773326038	0.0115025301537606	0.0075883516441676	0.0066772783267611
URGCP	ENSG00000106608	0.228973149060334	0.394446966072065	0.203994150867499	0.243250191695051	0.210076247667683	0.108727327891439	0.137860648997374
UBE2D4	ENSG00000078967	0.196539472900497	0.152703336430658	0.232117513497227	0.320698153220023	0.279785917837943	0.271952430685729	0.241155304957061
AC004951.6		0.438331836904317	0.244729994961149	0.180892334028297	0.201300065582239	0.188601609700176	0.298728314761211	0.216821472110301
LINC00957	ENSG00000235314	0.0	0.0115570065929548	0.0151863880806395	0.0042700083623493	0.0059707202765198	0.0281782552069328	0.0039894382317498
DBNL	ENSG00000136279	1.89315112450317	0.906214396528457	0.863603100631931	1.18759540183832	0.939039979147483	0.349038919792271	0.989275659146262
POLM	ENSG00000122678	0.38818115653046	0.296773192731722	0.191377706271441	0.232602121468852	0.217040140693818	0.283093702093535	0.178797930897203
POLD2	ENSG00000106628	1.26164431657229	0.792946966019812	1.06874327749064	0.916884316749323	1.47288833933666	1.60671499927128	2.29005314734404
YKT6	ENSG00000106636	0.162565585081598	0.712811684751312	0.581059944522693	0.581976432598167	0.425677565601508	0.26529200398403	0.366481588576608
CAMK2B	ENSG00000058404	0.77990792407146	0.0	0.0	0.0057620981048145	0.0013964825633018	0.0068287619827844	0.0025553248823182
NUDCD3	ENSG00000015676	0.63009303845396	0.439560618470974	0.395380738468892	0.372627205423497	0.389847928726152	0.426355596782953	0.534258952597749
DDX56	ENSG00000136271	1.17872985612976	0.41422701560937	0.340983384160248	0.343377487827718	0.491967766111779	0.611670961496977	0.499698785924333
TMED4	ENSG00000158604	0.858710742566761	1.11660750393495	0.936971274874048	1.20161307113333	1.12045088975187	1.42920891491011	1.13063468723753
OGDH	ENSG00000105953	0.2632594252831	0.841929894775689	0.8023550109213	0.374447214644883	0.5304897277642	0.41443066661946	0.460586292529001
ZMIZ2	ENSG00000122515	0.100437036950192	0.358438606640987	0.407475809066809	0.202907479162443	0.335977776578982	0.440608291924566	0.337648456773859
PPIA	ENSG00000196262	8.00270589632989	7.63708453034779	8.89888354259322	7.57086930945622	9.22626835721079	8.59948161311834	9.14232131253685
H2AFV	ENSG00000105968	3.08131998800368	2.02638224533593	2.64454542768734	2.22784328405638	2.84530609529365	2.33195560462899	4.1084484409442
PURB	ENSG00000146676	0.100693840201502	0.456571155679136	0.41527518578619	0.475808259140658	0.510065321065491	0.297351039354361	0.513383689381766
RP4-673M15.1		0.0	0.012937649229449	0.0046560010266101	0.0182437709067669	0.0075059493120462	0.0	0.0114682737565961
MYO1G	ENSG00000136286	0.0	0.0	0.0	0.0	0.0025957681864729	0.0	0.0
SNHG15	ENSG00000232956	1.05737354997564	0.445083582564306	0.569572071538615	0.542391808051863	0.806232220287635	0.981320571501469	0.911395872847162
CCM2	ENSG00000136280	0.38231024694385	0.524505609490174	0.248540414301837	0.462016600201084	0.322740124442758	0.311639862580723	0.392988698363378
TBRG4	ENSG00000136270	0.576973036610672	0.814273055119533	0.607180332815161	0.622357133435111	1.05361295807644	1.09387472513946	0.969641018632764
ADCY1	ENSG00000164742	0.329410186010526	0.0	0.0041710784235983	0.0	0.0008948659888802	0.0124845410127387	0.0286073899674075
IGFBP3	ENSG00000146674	0.746961845740761	0.0039000042665553	0.007718451746815	0.0071166658398111	0.0	0.0291496340911905	0.003440534689073
TNS3	ENSG00000136205	0.263896601354875	0.429217920811997	0.180928772250951	0.246809560312936	0.251743827965946	0.337572811895925	0.267820470395051
HUS1	ENSG00000136273	0.112414904707741	0.386214202812243	0.281773871026818	0.548592947929686	0.278161746199881	0.248680578737457	0.303110732250729
LINC00525	ENSG00000146666	0.0	0.0060564027406877	0.0	0.0	0.0013044169460007	0.0	0.0
PKD1L1	ENSG00000158683	0.0	0.0	0.0	0.0	0.0030945867167445	0.0277562930210225	0.0
SUN3	ENSG00000164744	0.100437036950192	0.0064413960969419	0.0029703997409055	0.0	0.0024081804574734	0.0	0.0032085695258109
UPP1	ENSG00000183696	0.201511249972158	1.59114021578037	0.717100401075755	0.940944580309309	0.542318751597628	0.272498690413601	0.330074688607869
ABCA13	ENSG00000179869	0.0	0.0018985836326732	0.002825491620037	0.0	0.0013221077707948	0.0205414509410167	0.0063923719110599
VWC2	ENSG00000188730	0.23242268840177	0.0086028408709028	0.0050243208108788	0.398614220750191	0.0321253259220199	0.0157785884084437	0.0227590595539915
IKZF1	ENSG00000185811	0.0	0.0	0.0	0.0147894784341849	0.0006373371959236	0.0	0.0
FIGNL1	ENSG00000132436	0.0	0.051866518009339	0.0504918736039628	0.0506324409916419	0.0502097411372505	0.140447950369296	0.216042050511281
DDC	ENSG00000132437	1.82286314884887	0.811198603285523	0.585871042590102	0.371523981419555	1.36438531644604	0.986672348176266	1.04863113834187
GRB10	ENSG00000106070	0.0	0.0564695092807233	0.0393088801978625	0.0158483952198601	0.0422414806761076	0.0487969511671045	0.0324534767876453
COBL	ENSG00000106078	0.555269715655764	0.55127422086331	0.387782266871345	0.427729897093112	0.261621092863322	0.227251939272537	0.13305291670178
SEC61G	ENSG00000132432	6.05478635892538	5.78801514954292	8.01187542624798	5.45407178392564	5.44424135524993	4.63708077563015	4.73956459880957
EGFR	ENSG00000146648	0.100437036950192	0.482045243975633	0.336878964210232	0.234981808318648	0.419944476451736	0.441913554068485	0.4061558622963
EGFR-AS1	ENSG00000224057	0.0	0.0	0.0	0.0	0.0063704990794991	0.0068287619827844	0.0058313933618312
LANCL2	ENSG00000132434	0.82929518019435	0.133691217864813	0.233356573521229	0.184076482575293	0.180619670246437	0.168190321915449	0.182739529143615
VOPP1	ENSG00000154978	0.960064265187885	0.775400655942284	0.848974000383494	0.79526540153246	0.624841280459148	0.583536033895014	0.735823821331014
ZNF713	ENSG00000178665	0.100693840201502	0.0163310170795523	0.0074919275977246	0.0303431513462102	0.0178031656684967	0.0173262857887237	0.0129871130975553
GBAS	ENSG00000146729	2.22186322197323	0.816667409061731	1.33260506189419	1.14811817431666	1.64682919056253	2.0817625978165	1.74787400090116
MRPS17	ENSG00000239789	1.53936794987468	0.437604816118432	0.574570553468128	0.651920449389199	0.894896086163826	0.730230639553735	0.921815398910364
PSPH	ENSG00000146733	0.101074213021966	0.0745225111355269	0.0600758413752074	0.0713339727774209	0.158480609325992	0.212273872295931	0.195468642645803
CCT6A	ENSG00000146731	1.44264120590254	1.15745262105931	1.24992821102636	1.69587789089738	2.07332064281804	2.01985857960468	2.47113869644806
SUMF2	ENSG00000129103	1.10938146296704	0.997470245231638	0.851190645475571	1.11933883507282	1.44947053712209	1.55331300254613	1.5090533125243
PHKG1	ENSG00000164776	0.100693840201502	0.189863805341282	0.163692055476742	0.270749668046375	0.286350329087962	0.281292584193066	0.269299942993433
CHCHD2	ENSG00000106153	7.47697683101696	6.89074337571354	8.20711157278512	7.34544492031158	7.82486511429227	7.13022696843386	7.99483311168435
NUPR2	ENSG00000185290	1.27183493742171	0.10681659014721	0.172800643324617	0.106953773054435	0.144273128380742	0.162192738771737	0.188268958895049
ZNF736	ENSG00000234444	0.0	0.0631097374934656	0.0633758424142521	0.0563803511468739	0.0506368259450589	0.113461095492058	0.0673898500115399
ZNF680	ENSG00000173041	0.23242268840177	0.0710435561014133	0.0862472016444542	0.0648879838613676	0.0741518495010962	0.2116579690812	0.133108074795557
ZNF107	ENSG00000196247	0.0	0.0421042205766209	0.0598527105618117	0.077128185446432	0.0594348830555595	0.0532329275121194	0.0844250835813797
ZNF138	ENSG00000197008	0.100693840201502	0.0800915802240612	0.101968505989114	0.153356410778511	0.135142143349271	0.158447789992444	0.161833398477102
ZNF273	ENSG00000198039	0.175179696114661	0.0395413907434546	0.0426410544640657	0.0365423180380327	0.0603198315111749	0.227764872160067	0.0938745053010636
RP11-797H7.5		0.127898936038368	0.159645861182974	0.180246923038009	0.113359693658611	0.129687356755045	0.122623448312775	0.054765835372986
ZNF117	ENSG00000152926	0.281616406742348	0.0915831066823253	0.0671133567580134	0.0405330825897619	0.0577885312925022	0.153486206880134	0.062689365869497
ERV3-1	ENSG00000213462	0.0621285481314066	0.235225480489356	0.0960243519415006	0.152654951885351	0.161906928092118	0.337686757812957	0.220708140920297
ZNF92	ENSG00000146757	0.101074213021966	0.0700146621958524	0.11081144264978	0.0521555601641331	0.0666109675488714	0.140537454751901	0.117883637601989
VKORC1L1	ENSG00000196715	0.196539472900497	0.478536500446192	0.590327660698915	0.242834858154095	0.474027621452003	0.426119458719747	0.553489465419016
GUSB	ENSG00000169919	0.668321456790529	0.832080405195095	0.79934099412711	1.01644548919344	0.976889977795187	0.659155131914182	1.26486781674238
ASL	ENSG00000126522	1.7906488879045	3.81320420503952	1.84347121408337	2.96532115769215	3.03805712022514	1.44673456652801	2.15933387264202
CRCP	ENSG00000241258	0.993832522294635	0.227773052571999	0.275911125217329	0.320221323013631	0.304366966478201	0.257715838725915	0.278971309303666
TPST1	ENSG00000169902	0.0621285481314066	0.0015041946175677	0.0086760876858137	0.0028998842128887	0.0103216892673637	0.0462345842045498	0.0280222751690301
LINC00174	ENSG00000179406	0.275766251822718	0.0330664091991256	0.0194643212291725	0.0162484500368128	0.0115240941474611	0.0256434730150175	0.0044774256732475
GS1-124K5.3		0.0	0.0189261694437903	0.0109794572002107	0.0251275079395792	0.019556835685096	0.0177044821456291	0.0030903975106797
GS1-124K5.4		0.255352203330229	0.0294777463878897	0.0693394175187526	0.0492577631688715	0.0728734673811476	0.154320897351335	0.100896598418936
GS1-124K5.11		0.0	0.0678355760647178	0.0453731304542414	0.0488266143246298	0.0578938539156254	0.0674848641387286	0.0278185630442515
KCTD7	ENSG00000243335	0.0	0.02342940345746	0.0376020606089285	0.0769374889180464	0.0175290904684066	0.042036901683825	0.0229854266293957
RABGEF1	ENSG00000154710	0.0	0.0923020198585476	0.0973159954213641	0.0708302985941084	0.09194883087553	0.117883907631403	0.0861213369223323
RP11-792A8.4		0.808487369915486	0.482410108418264	0.483869880711911	0.409372165445805	0.503741708202548	0.418488526598289	0.33567506405575
RP11-458F8.4		0.0	0.0081851484498768	0.0287973883590997	0.0	0.0221093973868841	0.0903325008638117	0.0194851479475101
TMEM248	ENSG00000106609	0.707129028703179	1.21212312602303	1.50227755753504	1.30424002058043	1.09336028327523	1.23149778478157	1.04016186765683
SBDS	ENSG00000126524	3.55304025883335	2.09947774383761	1.7144550122209	2.40119954365566	1.86545692348524	1.82656909387168	1.726056395688
TYW1	ENSG00000198874	0.0	0.109133356768169	0.0827512844828859	0.183818006377995	0.198008852931738	0.316639752760001	0.222600016635909
RP11-166O4.6		0.0	0.128060356102897	0.0468794046128873	0.0953981433474095	0.073497746357596	0.0877667852566987	0.0539823120823714
LINC01372		0.0	0.0162174587953283	0.0	0.0	0.0074985408313414	0.0171166977491938	0.0
AUTS2	ENSG00000158321	0.100437036950192	0.324053367276288	0.388687783991166	0.19039525586896	0.395912614392487	0.439245629166882	0.451074580735722
TYW1B	ENSG00000277149	0.0	0.0057487746005314	0.0104811052197456	0.0293419342451893	0.0230153351897236	0.116522597026863	0.0093909255209341
POM121	ENSG00000196313	0.447241736501811	0.379951748639274	0.336677679893524	0.305029119580078	0.374930748827455	0.351096659853146	0.390475486156443
RP11-313P13.5		0.0	0.0018868873009295	0.0	0.0	0.0009187353443051	0.0	0.0097686223724544
NSUN5	ENSG00000130305	0.663395374841176	0.428767227718421	0.31594296565805	0.285522282285923	0.412043895054969	0.440298429025282	0.477469502008762
BAZ1B	ENSG00000009954	1.10261659397929	0.518104019966942	0.499824673376176	0.476329111130842	0.664867664095429	0.392424898060567	0.886934039480308
BCL7B	ENSG00000106635	1.07272366577493	0.653531900981551	0.62435458041067	0.757640728203301	0.729868138484086	0.589440944161848	0.961507904571641
TBL2	ENSG00000106638	0.370337839961412	0.193521352808789	0.392102020909286	0.289951972232211	0.392937117714721	0.399542160524367	0.448794142422877
MLXIPL	ENSG00000009950	1.21796859584072	0.0666201971237314	0.0167213014796302	0.0192063467001928	0.0527901170746357	0.40870313023805	0.0626206543355907
VPS37D	ENSG00000176428	0.255352203330229	0.0016999015973809	0.0	0.0	0.0008358595374934	0.0	0.0
DNAJC30	ENSG00000176410	0.788966416556331	0.236562652671879	0.257172241939498	0.359051961647306	0.463208320003117	0.410067241638032	0.526095064743198
WBSCR22	ENSG00000071462	1.99313167977199	1.01597301105027	1.35073276477608	1.47600197303135	1.65277619360263	1.58481089297791	1.72719929036539
